person_id,twitter,farcaster,linkedin,debank,twitter_followers,farcaster_followers,linkedin_connections,debank_followers,last_interaction,interaction_score
fc_1056890,,@xorloveski49,,,0,707,0,0,2026-04-22,0
fc_1057927,,@gothlord3000,,,0,101,0,0,2026-04-22,0
fc_1057944,,@noicebot,,,0,4034,0,0,2026-04-22,0
fc_1058691,,@noiceapp,,,0,11853,0,0,2026-04-22,0
fc_1059035,,@madco,,,0,418,0,0,2026-04-22,0
fc_1059075,,@sugarz.eth,,,0,1996,0,0,2026-04-22,0
fc_1059579,,@emilyherrera,,,0,398,0,0,2026-04-22,0
fc_1059634,,@zinnecrypt,,,0,513,0,0,2026-04-22,0
fc_1059746,,@nicolastfile,,,0,37,0,0,2026-04-22,0
fc_1059757,,@mikeylaviolette,,,0,65,0,0,2026-04-22,0
fc_1059839,,@networkschool,,,0,27,0,0,2026-04-22,0
fc_1060495,,@delahuntagram,,,0,5626,0,0,2026-04-22,0
fc_1060707,,@manlikear,,,0,476,0,0,2026-04-22,0
fc_1060741,,@stevie-xyz,,,0,127,0,0,2026-04-22,0
fc_1060817,,@sercryptomuse,,,0,30,0,0,2026-04-22,0
fc_1061974,,@bendoubleu.eth,,,0,1263,0,0,2026-04-22,0
fc_1062061,,@ripfun,,,0,964,0,0,2026-04-22,0
fc_1063716,,@yossshuaa,,,0,781,0,0,2026-04-22,0
fc_1064677,,@pokyposh,,,0,97,0,0,2026-04-22,0
fc_1065595,,@hcristianyu,,,0,12,0,0,2026-04-22,0
fc_1066546,,@nycaakash,,,0,789,0,0,2026-04-22,0
fc_1067873,,@encryptedogo.eth,,,0,1125,0,0,2026-04-22,0
fc_1070663,,@omor23,,,0,89,0,0,2026-04-22,0
fc_1070810,,@storm123,,,0,1,0,0,2026-04-22,0
fc_1071109,,@raples,,,0,546,0,0,2026-04-22,0
fc_1073740,,@piffle,,,0,257,0,0,2026-04-22,0
fc_1073953,,@yourreplyguy,,,0,310,0,0,2026-04-22,0
fc_1074083,,@magdazali,,,0,43,0,0,2026-04-22,0
fc_1074590,,@dancingdevil,,,0,262,0,0,2026-04-22,0
fc_1074781,,@johannaj,,,0,207,0,0,2026-04-22,0
fc_1074807,,@younglacroix,,,0,372,0,0,2026-04-22,0
fc_1074819,,@jngalaxy,,,0,129,0,0,2026-04-22,0
fc_1075087,,@aaronjackarts,,,0,2285,0,0,2026-04-22,0
fc_1075107,,@greywash,,,0,1855,0,0,2026-04-22,0
fc_1075360,,@kualta.eth,,,0,442,0,0,2026-04-22,0
fc_1075363,,@asal9,,,0,685,0,0,2026-04-22,0
fc_1075468,,@warptern,,,0,1370,0,0,2026-04-22,0
fc_1075593,,@accidentalboymom,,,0,4856,0,0,2026-04-22,0
fc_1075899,,@kshitijgajapure,,,0,454,0,0,2026-04-22,0
fc_1076251,,@genghiskwan,,,0,396,0,0,2026-04-22,0
fc_1076279,,@jaredd,,,0,135,0,0,2026-04-22,0
fc_1076300,,@mroliverpt,,,0,580,0,0,2026-04-22,0
fc_1076629,,@freyja-3991,,,0,38,0,0,2026-04-22,0
fc_1076796,,@big7even,,,0,535,0,0,2026-04-22,0
fc_1076846,,@smolemaru,,,0,1462,0,0,2026-04-22,0
fc_1077510,,@gon0x.eth,,,0,717,0,0,2026-04-22,0
fc_1077601,,@z1759x,,,0,577,0,0,2026-04-22,0
fc_1077851,,@khadee7278,,,0,19,0,0,2026-04-22,0
fc_1078139,,@web5manuel,,,0,804,0,0,2026-04-22,0
fc_1078493,,@chalinosghost.eth,,,0,723,0,0,2026-04-22,0
fc_1078761,,@dorthejoc,,,0,205,0,0,2026-04-22,0
fc_1080942,,@tipdotmd,,,0,471,0,0,2026-04-22,0
fc_1081012,,@oreoluwa4lif,,,0,274,0,0,2026-04-22,0
fc_1081094,,@spaceman-spock,,,0,689,0,0,2026-04-22,0
fc_1081565,,@abuahmad,,,0,161,0,0,2026-04-22,0
fc_1082275,,@kaanent,,,0,351,0,0,2026-04-22,0
fc_1082404,,@songsofeden,,,0,8080,0,0,2026-04-22,0
fc_1082469,,@semi-infiknight,,,0,723,0,0,2026-04-22,0
fc_1082508,,@elliotsol,,,0,907,0,0,2026-04-22,0
fc_1082925,,@etherwhale,,,0,616,0,0,2026-04-22,0
fc_1083398,,@nathaninweb3,,,0,848,0,0,2026-04-22,0
fc_1083557,,@imgn,,,0,223,0,0,2026-04-22,0
fc_1085549,,@xr0am-,,,0,582,0,0,2026-04-22,0
fc_1085673,,@urbanchrisy,,,0,42,0,0,2026-04-22,0
fc_1085760,,@bangerz,,,0,633,0,0,2026-04-22,0
fc_1085882,,@saintpatrick1808,,,0,417,0,0,2026-04-22,0
fc_1085943,,@sosogutter.eth,,,0,287,0,0,2026-04-22,0
fc_1085971,,@retrojoystick,,,0,814,0,0,2026-04-22,0
fc_1086061,,@scratch,,,0,2154,0,0,2026-04-22,0
fc_1086872,,@0xobsidianenoch,,,0,64,0,0,2026-04-22,0
fc_1086906,,@eliora,,,0,292,0,0,2026-04-22,0
fc_1086985,,@yema,,,0,404,0,0,2026-04-22,0
fc_1087082,,@snsdotsol,,,0,1407,0,0,2026-04-22,0
fc_1087416,,@yallbeslayin,,,0,529,0,0,2026-04-22,0
fc_1087520,,@joincreatordao,,,0,1971,0,0,2026-04-22,0
fc_1087599,,@bigblaize16,,,0,574,0,0,2026-04-22,0
fc_1087734,,@pianokamilla,,,0,1774,0,0,2026-04-22,0
fc_1087775,,@vaxitas.eth,,,0,90,0,0,2026-04-22,0
fc_1087817,,@flipr,,,0,2051,0,0,2026-04-22,0
fc_1088010,,@realuchman,,,0,487,0,0,2026-04-22,0
fc_1088103,,@mahitripathi,,,0,321,0,0,2026-04-22,0
fc_1088398,,@pkoch,,,0,749,0,0,2026-04-22,0
fc_1088427,,@plasticsurgery,,,0,154,0,0,2026-04-22,0
fc_1088459,,@kayonfire,,,0,1017,0,0,2026-04-22,0
fc_1088929,,@jdish,,,0,48,0,0,2026-04-22,0
fc_1089033,,@startupradar,,,0,320,0,0,2026-04-22,0
fc_1089076,,@masonauguste,,,0,108,0,0,2026-04-22,0
fc_1089601,,@johnnyonline,,,0,38,0,0,2026-04-22,0
fc_1089651,,@spikeballchris,,,0,967,0,0,2026-04-22,0
fc_1089697,,@abril,,,0,601,0,0,2026-04-22,0
fc_1089844,,@josephineoriaku,,,0,658,0,0,2026-04-22,0
fc_1089846,,@dhravya,,,0,176,0,0,2026-04-22,0
fc_1089879,,@nainz,,,0,1131,0,0,2026-04-22,0
fc_1089920,,@liangsicheng,,,0,218,0,0,2026-04-22,0
fc_1090032,,@dotslashsimran,,,0,237,0,0,2026-04-22,0
fc_1090743,,@meeracle,,,0,172,0,0,2026-04-22,0
fc_1092980,,@s10acrypto,,,0,1103,0,0,2026-04-22,0
fc_1092991,,@iownco,,,0,7,0,0,2026-04-22,0
fc_1093036,,@givenchybless.base.eth,,,0,427,0,0,2026-04-22,0
fc_1093215,,@uptopia-xyz,,,0,2525,0,0,2026-04-22,0
fc_1093446,,@spottedinprod,,,0,481,0,0,2026-04-22,0
fc_1093494,,@procoin,,,0,7841,0,0,2026-04-22,0
fc_1093509,,@sikandar,,,0,482,0,0,2026-04-22,0
fc_1093544,,@coinbubbles,,,0,164,0,0,2026-04-22,0
fc_1093617,,@y8t,,,0,1204,0,0,2026-04-22,0
fc_1094973,,@predictbaseapp,,,0,284,0,0,2026-04-22,0
fc_1095128,,@synthia,,,0,274,0,0,2026-04-22,0
fc_1095173,,@willisrules,,,0,264,0,0,2026-04-22,0
fc_1095823,,@marciin,,,0,240,0,0,2026-04-22,0
fc_1095832,,@work-to-own,,,0,20,0,0,2026-04-22,0
fc_1096048,,@cryptomatriarch.eth,,,0,570,0,0,2026-04-22,0
fc_1096626,,@eneyamire,,,0,538,0,0,2026-04-22,0
fc_1096742,,@hydrexfi,,,0,890,0,0,2026-04-22,0
fc_1096843,,@qt31415,,,0,396,0,0,2026-04-22,0
fc_1096857,,@aux.eth,,,0,193,0,0,2026-04-22,0
fc_1097059,,@cultsdotfun,,,0,1222,0,0,2026-04-22,0
fc_1097133,,@najaht,,,0,692,0,0,2026-04-22,0
fc_1097270,,@shes-here,,,0,181,0,0,2026-04-22,0
fc_1097384,,@aduraaa,,,0,905,0,0,2026-04-22,0
fc_1097398,,@mikitacrypto,,,0,75,0,0,2026-04-22,0
fc_1097636,,@elvi,,,0,1741,0,0,2026-04-22,0
fc_1097639,,@supinc,,,0,182,0,0,2026-04-22,0
fc_1097690,,@ericolsz,,,0,1091,0,0,2026-04-22,0
fc_1097966,,@thec1,,,0,1276,0,0,2026-04-22,0
fc_1098509,,@basedonmike.eth,,,0,945,0,0,2026-04-22,0
fc_1098663,,@chrisccttt,,,0,84,0,0,2026-04-22,0
fc_1098924,,@qryptopound,,,0,258,0,0,2026-04-22,0
fc_1099392,,@kajuthenut,,,0,157,0,0,2026-04-22,0
fc_1099555,,@amethystaura,,,0,1051,0,0,2026-04-22,0
fc_1099670,,@tstomek,,,0,693,0,0,2026-04-22,0
fc_1100071,,@nanah,,,0,1952,0,0,2026-04-22,0
fc_1100628,,@nicolecarolinaaa,,,0,90,0,0,2026-04-22,0
fc_1100635,,@viraldotfun,,,0,265,0,0,2026-04-22,0
fc_1100702,,@walthickey,,,0,687,0,0,2026-04-22,0
fc_1101347,,@govindrkannan,,,0,7000,0,0,2026-04-22,0
fc_1101488,,@littlelaia,,,0,342,0,0,2026-04-22,0
fc_1101530,,@lum14,,,0,56,0,0,2026-04-22,0
fc_1101941,,@faircaster,,,0,5782,0,0,2026-04-22,0
fc_1102418,,@nixxie,,,0,135,0,0,2026-04-22,0
fc_1102604,,@oxannie,,,0,624,0,0,2026-04-22,0
fc_1102870,,@papusiek1111,,,0,550,0,0,2026-04-22,0
fc_1102924,,@junyboy.eth,,,0,882,0,0,2026-04-22,0
fc_1103465,,@alibrarising,,,0,581,0,0,2026-04-22,0
fc_1103506,,@callguy,,,0,701,0,0,2026-04-22,0
fc_1103525,,@cheeka,,,0,994,0,0,2026-04-22,0
fc_1104323,,@bosstarah,,,0,359,0,0,2026-04-22,0
fc_1104724,,@gabeeinhorn,,,0,7201,0,0,2026-04-22,0
fc_1104991,,@dee-13,,,0,747,0,0,2026-04-22,0
fc_1105143,,@jenniethankyou,,,0,647,0,0,2026-04-22,0
fc_1105154,,@coconutrinds,,,0,1704,0,0,2026-04-22,0
fc_1105376,,@windward,,,0,21,0,0,2026-04-22,0
fc_1105602,,@1808diam,,,0,309,0,0,2026-04-22,0
fc_1105705,,@forsune,,,0,203,0,0,2026-04-22,0
fc_1105923,,@noviana,,,0,4710,0,0,2026-04-22,0
fc_1106107,,@thefirewashere,,,0,11,0,0,2026-04-22,0
fc_1106293,,@xania,,,0,385,0,0,2026-04-22,0
fc_1106335,,@ririii,,,0,590,0,0,2026-04-22,0
fc_1106378,,@borko,,,0,291,0,0,2026-04-22,0
fc_1106395,,@blueprint,,,0,495,0,0,2026-04-22,0
fc_1106396,,@aakash-xyz,,,0,177,0,0,2026-04-22,0
fc_1106422,,@popfi,,,0,7282,0,0,2026-04-22,0
fc_1106448,,@lightwaslost,,,0,13,0,0,2026-04-22,0
fc_1106464,,@maradono6,,,0,1193,0,0,2026-04-22,0
fc_1106858,,@aks-atacks,,,0,28,0,0,2026-04-22,0
fc_1107006,,@zackvoell,,,0,436,0,0,2026-04-22,0
fc_1107323,,@elizaos,,,0,1600,0,0,2026-04-22,0
fc_1107929,,@dreaminglucid,,,0,129,0,0,2026-04-22,0
fc_1108298,,@odilitime,,,0,76,0,0,2026-04-22,0
fc_1108309,,@chones,,,0,63,0,0,2026-04-22,0
fc_1108351,,@higherzip.eth,,,0,471,0,0,2026-04-22,0
fc_1108459,,@gramvoyage.base.eth,,,0,776,0,0,2026-04-22,0
fc_1108574,,@harshshukla,,,0,564,0,0,2026-04-22,0
fc_1108781,,@virenj,,,0,108,0,0,2026-04-22,0
fc_1108825,,@t1feeee,,,0,2292,0,0,2026-04-22,0
fc_1108840,,@euvouserdoutor,,,0,2368,0,0,2026-04-22,0
fc_1108845,,@taoba,,,0,81,0,0,2026-04-22,0
fc_1108951,,@brnd,,,0,2004,0,0,2026-04-22,0
fc_1108991,,@haajeth,,,0,40,0,0,2026-04-22,0
fc_1109378,,@harryflakes,,,0,240,0,0,2026-04-22,0
fc_1109872,,@albertofdez20,,,0,509,0,0,2026-04-22,0
fc_1110131,,@dau,,,0,3817,0,0,2026-04-22,0
fc_1110154,,@fiyinfoluwa,,,0,519,0,0,2026-04-22,0
fc_1110524,,@meedarh,,,0,767,0,0,2026-04-22,0
fc_1110683,,@tryemerge.eth,,,0,1666,0,0,2026-04-22,0
fc_1110894,,@jabbathefolk,,,0,47,0,0,2026-04-22,0
fc_1110974,,@treesapp,,,0,1998,0,0,2026-04-22,0
fc_1111263,,@looti,,,0,662,0,0,2026-04-22,0
fc_1111300,,@realimanihilton,,,0,773,0,0,2026-04-22,0
fc_1111352,,@cantos,,,0,54,0,0,2026-04-22,0
fc_1111387,,@runnerbot,,,0,176,0,0,2026-04-22,0
fc_1111631,,@dadoen,,,0,593,0,0,2026-04-22,0
fc_1112072,,@newtp,,,0,2604,0,0,2026-04-22,0
fc_1112118,,@bootiedigger,,,0,371,0,0,2026-04-22,0
fc_1112190,,@olisplan,,,0,442,0,0,2026-04-22,0
fc_1112372,,@butthammer,,,0,151,0,0,2026-04-22,0
fc_1112383,,@dcpfoundation,,,0,358,0,0,2026-04-22,0
fc_1112395,,@svabhishek,,,0,106,0,0,2026-04-22,0
fc_1112406,,@vickuisine,,,0,95,0,0,2026-04-22,0
fc_1112410,,@gorillion,,,0,48,0,0,2026-04-22,0
fc_1112413,,@serpinxbt,,,0,1667,0,0,2026-04-22,0
fc_1112487,,@sktch,,,0,30,0,0,2026-04-22,0
fc_1112538,,@mikesmillerart,,,0,327,0,0,2026-04-22,0
fc_1112710,,@theclankline,,,0,2669,0,0,2026-04-22,0
fc_1112760,,@kayaql,,,0,84,0,0,2026-04-22,0
fc_1112783,,@degenapp,,,0,317,0,0,2026-04-22,0
fc_1113155,,@spectral41,,,0,102,0,0,2026-04-22,0
fc_1113188,,@zzzcam,,,0,39,0,0,2026-04-22,0
fc_1113576,,@kris404zero,,,0,35,0,0,2026-04-22,0
fc_1113637,,@daddymatty,,,0,573,0,0,2026-04-22,0
fc_1113654,,@firmjeff,,,0,969,0,0,2026-04-22,0
fc_1114330,,@yuna2k,,,0,1275,0,0,2026-04-22,0
fc_1114425,,@khaibill,,,0,185,0,0,2026-04-22,0
fc_1114563,,@juanbase.base.eth,,,0,231,0,0,2026-04-22,0
fc_1114707,,@medusaonchain.base.eth,,,0,1189,0,0,2026-04-22,0
fc_1114775,,@goodtimegoose,,,0,8,0,0,2026-04-22,0
fc_1114840,,@umpireth,,,0,217,0,0,2026-04-22,0
fc_1115064,,@iykazrji,,,0,25,0,0,2026-04-22,0
fc_1115378,,@cathland,,,0,82,0,0,2026-04-22,0
fc_1115399,,@pigeontrade,,,0,4059,0,0,2026-04-22,0
fc_1115450,,@jerrycrypto,,,0,72,0,0,2026-04-22,0
fc_1115713,,@lilybrodi,,,0,1129,0,0,2026-04-22,0
fc_1115725,,@checkr,,,0,3799,0,0,2026-04-22,0
fc_1115786,,@vibemarket,,,0,917,0,0,2026-04-22,0
fc_1115947,,@cptbased,,,0,334,0,0,2026-04-22,0
fc_1115959,,@mamo,,,0,443,0,0,2026-04-22,0
fc_1116135,,@danielrakh,,,0,315,0,0,2026-04-22,0
fc_1116491,,@sepehrshams,,,0,1031,0,0,2026-04-22,0
fc_1116515,,@poolfans,,,0,2880,0,0,2026-04-22,0
fc_1116544,,@lidonchain,,,0,345,0,0,2026-04-22,0
fc_1116550,,@suishiv.base.eth,,,0,265,0,0,2026-04-22,0
fc_1116733,,@visionofweb4,,,0,877,0,0,2026-04-22,0
fc_1116821,,@cleoabram.base.eth,,,0,122,0,0,2026-04-22,0
fc_1116896,,@dyahayuneer,,,0,985,0,0,2026-04-22,0
fc_1116946,,@bigeon,,,0,655,0,0,2026-04-22,0
fc_1117113,,@jeyloo.eth,,,0,969,0,0,2026-04-22,0
fc_1117167,,@jinx71,,,0,1,0,0,2026-04-22,0
fc_1117860,,@sunrisebaby,,,0,452,0,0,2026-04-22,0
fc_1117905,,@donniecast,,,0,1011,0,0,2026-04-22,0
fc_1118146,,@scottphd,,,0,344,0,0,2026-04-22,0
fc_1118203,,@mikethecat,,,0,79,0,0,2026-04-22,0
fc_1118370,,@protardio,,,0,6680,0,0,2026-04-22,0
fc_1118730,,@longdotxyz,,,0,2671,0,0,2026-04-22,0
fc_1118805,,@tortmusic.eth,,,0,384,0,0,2026-04-22,0
fc_1118949,,@dayswithev,,,0,154,0,0,2026-04-22,0
fc_1119091,,@mocaverse,,,0,171,0,0,2026-04-22,0
fc_1119323,,@tryemerge,,,0,2176,0,0,2026-04-22,0
fc_1119717,,@replyfarcaster,,,0,1613,0,0,2026-04-22,0
fc_1119721,,@wasabidev,,,0,12,0,0,2026-04-22,0
fc_1119759,,@l34l,,,0,20,0,0,2026-04-22,0
fc_1120427,,@arielk,,,0,86,0,0,2026-04-22,0
fc_1120580,,@rileyrojas.base.eth,,,0,304,0,0,2026-04-22,0
fc_1120636,,@samthio,,,0,148,0,0,2026-04-22,0
fc_1120942,,@qtaylorq.base.eth,,,0,41,0,0,2026-04-22,0
fc_1120970,,@futuremoney.base.eth,,,0,15,0,0,2026-04-22,0
fc_1120999,,@garyvee5.base.eth,,,0,2216,0,0,2026-04-22,0
fc_1121373,,@colinbasco,,,0,73,0,0,2026-04-22,0
fc_1124349,,@mhaidar,,,0,7,0,0,2026-04-22,0
fc_1124760,,@pawrent.base.eth,,,0,945,0,0,2026-04-22,0
fc_1124950,,@tomiblu.eth,,,0,203,0,0,2026-04-22,0
fc_1125647,,@eadaoin.base.eth,,,0,152,0,0,2026-04-22,0
fc_1127372,,@capybara99,,,0,485,0,0,2026-04-22,0
fc_1127612,,@wasabiprotocol,,,0,107,0,0,2026-04-22,0
fc_1127615,,@matteopurple,,,0,18,0,0,2026-04-22,0
fc_1127682,,@0xhohenheim,,,0,875,0,0,2026-04-22,0
fc_1128420,,@metamatt.base.eth,,,0,543,0,0,2026-04-22,0
fc_1129138,,@10xchris.eth,,,0,877,0,0,2026-04-22,0
fc_1129272,,@lourou.base.eth,,,0,47,0,0,2026-04-22,0
fc_1131212,,@tripurjoshi,,,0,129,0,0,2026-04-22,0
fc_1131252,,@11am,,,0,1239,0,0,2026-04-22,0
fc_1131467,,,,,0,115,0,0,2026-04-22,0
fc_1131474,,@kyrenparis.base.eth,,,0,294,0,0,2026-04-22,0
fc_1132460,,@caddy,,,0,336,0,0,2026-04-22,0
fc_1132476,,@donnoh.base.eth,,,0,23,0,0,2026-04-22,0
fc_1132540,,@ripsapp,,,0,3265,0,0,2026-04-22,0
fc_1132606,,@pplpleasr.base.eth,,,0,406,0,0,2026-04-22,0
fc_1133006,,@emziebean,,,0,390,0,0,2026-04-22,0
fc_1133011,,@aptos,,,0,751,0,0,2026-04-22,0
fc_1134719,,@dasxri.base.eth,,,0,733,0,0,2026-04-22,0
fc_1134743,,@0xbrendan.eth,,,0,827,0,0,2026-04-22,0
fc_1134870,,@katies.base.eth,,,0,1990,0,0,2026-04-22,0
fc_1135068,,@pussyriot,,,0,18,0,0,2026-04-22,0
fc_1135241,,@xyash,,,0,464,0,0,2026-04-22,0
fc_1135248,,@yasindev,,,0,262,0,0,2026-04-22,0
fc_1135756,,@lunacycap,,,0,694,0,0,2026-04-22,0
fc_1136564,,@everdred,,,0,3,0,0,2026-04-22,0
fc_1136819,,@spencerdinwiddie,,,0,1148,0,0,2026-04-22,0
fc_1137127,,@tbdmarket,,,0,277,0,0,2026-04-22,0
fc_1137146,,@wdimapp,,,0,135,0,0,2026-04-22,0
fc_1137177,,@clankclank,,,0,66,0,0,2026-04-22,0
fc_1137916,,@khristian.eth,,,0,6560,0,0,2026-04-22,0
fc_1138606,,@danimim.base.eth,,,0,23,0,0,2026-04-22,0
fc_1138636,,@cryptogorillayt,,,0,280,0,0,2026-04-22,0
fc_1140014,,@christiania,,,0,160,0,0,2026-04-22,0
fc_1141691,,@finematics.base.eth,,,0,423,0,0,2026-04-22,0
fc_1141738,,@fanfam,,,0,58,0,0,2026-04-22,0
fc_1141741,,@frijol,,,0,28,0,0,2026-04-22,0
fc_1141980,,@blogguero,,,0,83,0,0,2026-04-22,0
fc_1142406,,@ruxxx,,,0,784,0,0,2026-04-22,0
fc_1142417,,@sejalbatra,,,0,57,0,0,2026-04-22,0
fc_1142647,,@propagandanow,,,0,999,0,0,2026-04-22,0
fc_1143161,,@nikkiwordsmith,,,0,794,0,0,2026-04-22,0
fc_1143457,,@almaseleno.base.eth,,,0,48,0,0,2026-04-22,0
fc_1143688,,@metavexed,,,0,11,0,0,2026-04-22,0
fc_1143759,,@jakehaener,,,0,240,0,0,2026-04-22,0
fc_1143761,,@cloworld,,,0,80,0,0,2026-04-22,0
fc_1144759,,@galangramones,,,0,79,0,0,2026-04-22,0
fc_1146256,,@biohackbecky.base.eth,,,0,171,0,0,2026-04-22,0
fc_1146631,,@mikaylam,,,0,69,0,0,2026-04-22,0
fc_1146871,,@writ,,,0,227,0,0,2026-04-22,0
fc_1146937,,@minidev,,,0,1085,0,0,2026-04-22,0
fc_1147178,,@likesdotfun.eth,,,0,19276,0,0,2026-04-22,0
fc_1147558,,@lucac.base.eth,,,0,1333,0,0,2026-04-22,0
fc_1148149,,@davidbuer.base.eth,,,0,3,0,0,2026-04-22,0
fc_1148205,,@grantlucky.base.eth,,,0,224,0,0,2026-04-22,0
fc_1148648,,@evshonmusic,,,0,785,0,0,2026-04-22,0
fc_1149437,,@beamr,,,0,8143,0,0,2026-04-22,0
fc_1149504,,@simiblade,,,0,53,0,0,2026-04-22,0
fc_1149726,,@dreamsincarnate,,,0,519,0,0,2026-04-22,0
fc_1149737,,@carlosaraujo,,,0,155,0,0,2026-04-22,0
fc_1153754,,@mr-r0b0t,,,0,1206,0,0,2026-04-22,0
fc_1153804,,@dailypoll,,,0,141,0,0,2026-04-22,0
fc_1158417,,@choochoo,,,0,911,0,0,2026-04-22,0
fc_1159812,,@parallelcitizen,,,0,88,0,0,2026-04-22,0
fc_1159869,,@sharkfacts.eth,,,0,444,0,0,2026-04-22,0
fc_1161950,,@betonbangers,,,0,1223,0,0,2026-04-22,0
fc_1162357,,@kondo,,,0,1244,0,0,2026-04-22,0
fc_1163123,,@nftitem.eth,,,0,199,0,0,2026-04-22,0
fc_1164312,,@anneanne.base.eth,,,0,68,0,0,2026-04-22,0
fc_1165473,,@jolan.base.eth,,,0,420,0,0,2026-04-22,0
fc_1165507,,@janonchain.base.eth,,,0,25,0,0,2026-04-22,0
fc_1167683,,@rise-of-farms,,,0,178,0,0,2026-04-22,0
fc_1168407,,@longevitybabe.base.eth,,,0,47,0,0,2026-04-22,0
fc_1168896,,@gorikfr,,,0,390,0,0,2026-04-22,0
fc_1172383,,@giftangel,,,0,2,0,0,2026-04-22,0
fc_1173228,,@nadi-ne,,,0,30,0,0,2026-04-22,0
fc_1173704,,@fwogger,,,0,443,0,0,2026-04-22,0
fc_1178223,,@regine,,,0,323,0,0,2026-04-22,0
fc_1178232,,@jennandtonic,,,0,536,0,0,2026-04-22,0
fc_1178864,,@olivebranch.base.eth,,,0,233,0,0,2026-04-22,0
fc_1181268,,@thebrain,,,0,1149,0,0,2026-04-22,0
fc_1181685,,@simranvardam,,,0,35,0,0,2026-04-22,0
fc_1182340,,@openbands,,,0,58,0,0,2026-04-22,0
fc_1182352,,@airorhun,,,0,91,0,0,2026-04-22,0
fc_1183152,,@bigolal,,,0,434,0,0,2026-04-22,0
fc_1186355,,@palomalecheta.eth,,,0,248,0,0,2026-04-22,0
fc_1189495,,@catsfishing,,,0,8,0,0,2026-04-22,0
fc_1191069,,@sola-fn,,,0,84,0,0,2026-04-22,0
fc_1192389,,@jdferguson.base.eth,,,0,2123,0,0,2026-04-22,0
fc_1192922,,@xargs.base.eth,,,0,103,0,0,2026-04-22,0
fc_1195336,,@societyprotocol,,,0,4,0,0,2026-04-22,0
fc_1196084,,@megafoodie,,,0,148,0,0,2026-04-22,0
fc_1198780,,@brandergg,,,0,433,0,0,2026-04-22,0
fc_1201303,,@scorelinedotfun,,,0,272,0,0,2026-04-22,0
fc_1202562,,@breadcrumbcash,,,0,225,0,0,2026-04-22,0
fc_1202933,,@yesjess,,,0,48,0,0,2026-04-22,0
fc_1204567,,@evanfrolov.base.eth,,,0,824,0,0,2026-04-22,0
fc_1206028,,@sughnen.base.eth,,,0,1,0,0,2026-04-22,0
fc_1206086,,@delaney,,,0,292,0,0,2026-04-22,0
fc_1210552,,@sjdedic,,,0,5,0,0,2026-04-22,0
fc_1217936,,@jackpotonbase,,,0,25,0,0,2026-04-22,0
fc_1223109,,@cryptopunks,,,0,136,0,0,2026-04-22,0
fc_1227899,,@6apklu,,,0,484,0,0,2026-04-22,0
fc_1229537,,@annnastasia,,,0,80,0,0,2026-04-22,0
fc_1231120,,@gloppy,,,0,221,0,0,2026-04-22,0
fc_1231313,,@nftgramz,,,0,43,0,0,2026-04-22,0
fc_1237988,,@clawdbot,,,0,25,0,0,2026-04-22,0
fc_1246412,,@toshibaabuchi,,,0,2,0,0,2026-04-22,0
fc_1251272,,@matthew206,,,0,241,0,0,2026-04-22,0
fc_1251685,,@bane84,,,0,136,0,0,2026-04-22,0
fc_1251798,,@charmsai,,,0,2223,0,0,2026-04-22,0
fc_1252503,,@cobuild,,,0,1200,0,0,2026-04-22,0
fc_1259952,,@digighost,,,0,83,0,0,2026-04-22,0
fc_1266969,,@nocontextcharts,,,0,15,0,0,2026-04-22,0
fc_1268915,,@clawdvine.eth,,,0,804,0,0,2026-04-22,0
fc_1269669,,@mastercgil,,,0,63,0,0,2026-04-22,0
fc_1271658,,@bookiebot,,,0,22,0,0,2026-04-22,0
fc_1272397,,@jerocont.base.eth,,,0,17,0,0,2026-04-22,0
fc_1278135,,@biggsy,,,0,306,0,0,2026-04-22,0
fc_1278871,,@sidin,,,0,92,0,0,2026-04-22,0
fc_1281316,,@mintedmerch,,,0,2965,0,0,2026-04-22,0
fc_1300255,,@richieboston,,,0,471,0,0,2026-04-22,0
fc_1302212,,@zacharyr0th,,,0,14,0,0,2026-04-22,0
fc_1303458,,@npceo,,,0,379,0,0,2026-04-22,0
fc_1304168,,@catsfishings,,,0,7,0,0,2026-04-22,0
fc_1305652,,@tragres,,,0,152,0,0,2026-04-22,0
fc_1305803,,@dowy,,,0,181,0,0,2026-04-22,0
fc_1306670,,@sequelmovies,,,0,329,0,0,2026-04-22,0
fc_1310557,,@notbot.base.eth,,,0,2,0,0,2026-04-22,0
fc_1312778,,@cabscrypto.base.eth,,,0,6576,0,0,2026-04-22,0
fc_1313730,,@daveallenmusic.base.eth,,,0,327,0,0,2026-04-22,0
fc_1314209,,@lotry,,,0,929,0,0,2026-04-22,0
fc_1314464,,@blnc,,,0,587,0,0,2026-04-22,0
fc_1314549,,@jellybeans,,,0,265,0,0,2026-04-22,0
fc_1317071,,@recessdotfun,,,0,1468,0,0,2026-04-22,0
fc_1317906,,@fireside,,,0,302,0,0,2026-04-22,0
fc_1318008,,@kittym,,,0,170,0,0,2026-04-22,0
fc_1318852,,@kahi,,,0,46,0,0,2026-04-22,0
fc_1319665,,@excuroo,,,0,22,0,0,2026-04-22,0
fc_1319680,,@geppetto,,,0,203,0,0,2026-04-22,0
fc_1319768,,@leonortoledo,,,0,763,0,0,2026-04-22,0
fc_1321579,,@zero101x,,,0,54,0,0,2026-04-22,0
