from,to,strength,tier
fc_16512,fc_2401428,8,mutual
fc_16522,fc_344019,8,mutual
fc_16522,fc_977233,8,mutual
fc_16567,fc_272368,8,mutual
fc_16567,fc_719715,8,mutual
fc_16567,fc_1097636,8,mutual
fc_16601,fc_228126,8,mutual
fc_16601,fc_417832,8,mutual
fc_16601,fc_417851,8,mutual
fc_16601,fc_863791,8,mutual
fc_16601,fc_1457917,8,mutual
fc_16636,fc_432160,8,mutual
fc_16697,fc_350029,8,mutual
fc_16697,fc_822718,8,mutual
fc_16863,fc_18989,8,mutual
fc_16863,fc_378285,8,mutual
fc_16863,fc_550091,8,mutual
fc_16863,fc_621261,8,mutual
fc_16863,fc_971492,8,mutual
fc_16863,fc_2622565,8,mutual
fc_16906,fc_19858,8,mutual
fc_16906,fc_191042,8,mutual
fc_16906,fc_237973,8,mutual
fc_16906,fc_238370,8,mutual
fc_16906,fc_243300,8,mutual
fc_16906,fc_281676,8,mutual
fc_16906,fc_292642,8,mutual
fc_16906,fc_293726,8,mutual
fc_16906,fc_307820,8,mutual
fc_16906,fc_352344,8,mutual
fc_16906,fc_369904,8,mutual
fc_16906,fc_373904,8,mutual
fc_16906,fc_424372,8,mutual
fc_16906,fc_426607,8,mutual
fc_16906,fc_532378,8,mutual
fc_16906,fc_900519,8,mutual
fc_16906,fc_982794,8,mutual
fc_17070,fc_17318,8,mutual
fc_17114,fc_193826,8,mutual
fc_17114,fc_382890,8,mutual
fc_17124,fc_210045,8,mutual
fc_17124,fc_247765,8,mutual
fc_17124,fc_249702,8,mutual
fc_17124,fc_417418,8,mutual
fc_17124,fc_485952,8,mutual
fc_17124,fc_1108309,8,mutual
fc_17124,fc_1108574,8,mutual
fc_17295,fc_330642,8,mutual
fc_17318,fc_205077,8,mutual
fc_17318,fc_234692,8,mutual
fc_17318,fc_240247,8,mutual
fc_17318,fc_286812,8,mutual
fc_17354,fc_230941,8,mutual
fc_17354,fc_509624,8,mutual
fc_17354,fc_511074,8,mutual
fc_17356,fc_192359,8,mutual
fc_17356,fc_192531,8,mutual
fc_17356,fc_247725,8,mutual
fc_17356,fc_320599,8,mutual
fc_17356,fc_399702,8,mutual
fc_17459,fc_17673,8,mutual
fc_17459,fc_379581,8,mutual
fc_17472,fc_18404,8,mutual
fc_17472,fc_19148,8,mutual
fc_17472,fc_196810,8,mutual
fc_17472,fc_238439,8,mutual
fc_17472,fc_291661,8,mutual
fc_17472,fc_414147,8,mutual
fc_17472,fc_484277,8,mutual
fc_17472,fc_887924,8,mutual
fc_17474,fc_18392,8,mutual
fc_17474,fc_448414,8,mutual
fc_17474,fc_451420,8,mutual
fc_17582,fc_899844,8,mutual
fc_17592,fc_227242,8,mutual
fc_17592,fc_417554,8,mutual
fc_17592,fc_791687,8,mutual
fc_17635,fc_20270,8,mutual
fc_17635,fc_246557,8,mutual
fc_17635,fc_537378,8,mutual
fc_17635,fc_876478,8,mutual
fc_17635,fc_1183152,8,mutual
fc_17673,fc_368412,8,mutual
fc_17673,fc_370259,8,mutual
fc_17673,fc_420493,8,mutual
fc_17673,fc_650929,8,mutual
fc_17673,fc_1016917,8,mutual
fc_17714,fc_20176,8,mutual
fc_17714,fc_248216,8,mutual
fc_17714,fc_257231,8,mutual
fc_17714,fc_978549,8,mutual
fc_17714,fc_1046430,8,mutual
fc_17714,fc_1450514,8,mutual
fc_18085,fc_446441,8,mutual
fc_18085,fc_1363917,8,mutual
fc_18148,fc_228795,8,mutual
fc_18148,fc_265506,8,mutual
fc_18229,fc_1419449,8,mutual
fc_18254,fc_197007,8,mutual
fc_18384,fc_333517,8,mutual
fc_18384,fc_1129138,8,mutual
fc_18392,fc_21713,8,mutual
fc_18392,fc_388391,8,mutual
fc_18413,fc_1120999,8,mutual
fc_18506,fc_432913,8,mutual
fc_18506,fc_900519,8,mutual
fc_18506,fc_1036466,8,mutual
fc_18570,fc_229801,8,mutual
fc_18570,fc_235813,8,mutual
fc_18570,fc_263158,8,mutual
fc_18570,fc_665530,8,mutual
fc_18570,fc_2622565,8,mutual
fc_18570,fc_3199974,8,mutual
fc_18580,fc_316688,8,mutual
fc_18580,fc_364719,8,mutual
fc_18581,fc_1251685,8,mutual
fc_18586,fc_198164,8,mutual
fc_18586,fc_210747,8,mutual
fc_18586,fc_1024885,8,mutual
fc_18586,fc_1076251,8,mutual
fc_18586,fc_1357539,8,mutual
fc_18586,fc_1611250,8,mutual
fc_18655,fc_282355,8,mutual
fc_18661,fc_657370,8,mutual
fc_18723,fc_379581,8,mutual
fc_18723,fc_446581,8,mutual
fc_18723,fc_466312,8,mutual
fc_18723,fc_2233681,8,mutual
fc_18763,fc_279477,8,mutual
fc_18763,fc_946594,8,mutual
fc_18763,fc_1020677,8,mutual
fc_18763,fc_1113637,8,mutual
fc_18823,fc_657370,8,mutual
fc_18825,fc_211536,8,mutual
fc_18833,fc_245301,8,mutual
fc_18843,fc_378285,8,mutual
fc_18843,fc_499783,8,mutual
fc_18843,fc_802728,8,mutual
fc_18843,fc_847239,8,mutual
fc_18843,fc_1044514,8,mutual
fc_18843,fc_1075107,8,mutual
fc_18843,fc_1178232,8,mutual
fc_18975,fc_375831,8,mutual
fc_18975,fc_1611250,8,mutual
fc_18975,fc_3199974,8,mutual
fc_18989,fc_243818,8,mutual
fc_18989,fc_1269669,8,mutual
fc_19057,fc_289036,8,mutual
fc_19114,fc_258113,8,mutual
fc_19146,fc_209708,8,mutual
fc_19146,fc_437686,8,mutual
fc_19146,fc_1422526,8,mutual
fc_19146,fc_1447339,8,mutual
fc_19146,fc_1449441,8,mutual
fc_19146,fc_1497352,8,mutual
fc_19146,fc_1527618,8,mutual
fc_19148,fc_245301,8,mutual
fc_19148,fc_484277,8,mutual
fc_19343,fc_254081,8,mutual
fc_19497,fc_245301,8,mutual
fc_19497,fc_484277,8,mutual
fc_19530,fc_299247,8,mutual
fc_19530,fc_1117905,8,mutual
fc_19629,fc_1419449,8,mutual
fc_19640,fc_364615,8,mutual
fc_19640,fc_869714,8,mutual
fc_19682,fc_1015735,8,mutual
fc_19711,fc_249702,8,mutual
fc_19711,fc_886379,8,mutual
fc_19725,fc_190571,8,mutual
fc_19832,fc_21112,8,mutual
fc_19832,fc_194479,8,mutual
fc_19832,fc_982794,8,mutual
fc_19858,fc_1020698,8,mutual
fc_20005,fc_244440,8,mutual
fc_20005,fc_268438,8,mutual
fc_20005,fc_296632,8,mutual
fc_20005,fc_1377953,8,mutual
fc_20066,fc_191780,8,mutual
fc_20066,fc_206967,8,mutual
fc_20066,fc_350139,8,mutual
fc_20066,fc_483713,8,mutual
fc_20066,fc_657370,8,mutual
fc_20066,fc_666038,8,mutual
fc_20066,fc_1025147,8,mutual
fc_20066,fc_2558565,8,mutual
fc_20067,fc_1020677,8,mutual
fc_20176,fc_780900,8,mutual
fc_20176,fc_904060,8,mutual
fc_20198,fc_401491,8,mutual
fc_20244,fc_196882,8,mutual
fc_20244,fc_235128,8,mutual
fc_20244,fc_374151,8,mutual
fc_20244,fc_380950,8,mutual
fc_20244,fc_386021,8,mutual
fc_20244,fc_507955,8,mutual
fc_20244,fc_1046430,8,mutual
fc_20244,fc_1090743,8,mutual
fc_20258,fc_291327,8,mutual
fc_20258,fc_379794,8,mutual
fc_20258,fc_1006215,8,mutual
fc_20270,fc_477126,8,mutual
fc_20270,fc_1045591,8,mutual
fc_20270,fc_1073740,8,mutual
fc_20281,fc_20603,8,mutual
fc_20384,fc_210045,8,mutual
fc_20384,fc_273383,8,mutual
fc_20384,fc_1114563,8,mutual
fc_20390,fc_215293,8,mutual
fc_20390,fc_437686,8,mutual
fc_20390,fc_849065,8,mutual
fc_20390,fc_1368623,8,mutual
fc_20390,fc_1392370,8,mutual
fc_20390,fc_1647188,8,mutual
fc_20559,fc_212342,8,mutual
fc_20559,fc_1006246,8,mutual
fc_20591,fc_196950,8,mutual
fc_20603,fc_191780,8,mutual
fc_20603,fc_192300,8,mutual
fc_20603,fc_193912,8,mutual
fc_20603,fc_196142,8,mutual
fc_20603,fc_209951,8,mutual
fc_20603,fc_483713,8,mutual
fc_20603,fc_675806,8,mutual
fc_20603,fc_864405,8,mutual
fc_20603,fc_1045591,8,mutual
fc_20603,fc_2682691,8,mutual
fc_20646,fc_417374,8,mutual
fc_20646,fc_1394789,8,mutual
fc_20646,fc_1703974,8,mutual
fc_20649,fc_371188,8,mutual
fc_20691,fc_297959,8,mutual
fc_20691,fc_390829,8,mutual
fc_20691,fc_477126,8,mutual
fc_20691,fc_900519,8,mutual
fc_20691,fc_1112118,8,mutual
fc_20721,fc_199989,8,mutual
fc_20721,fc_273379,8,mutual
fc_20721,fc_419984,8,mutual
fc_20721,fc_691362,8,mutual
fc_20869,fc_21431,8,mutual
fc_20917,fc_242434,8,mutual
fc_20917,fc_399702,8,mutual
fc_20971,fc_196266,8,mutual
fc_20971,fc_196882,8,mutual
fc_20971,fc_211301,8,mutual
fc_20997,fc_479608,8,mutual
fc_21093,fc_1015735,8,mutual
fc_21112,fc_188665,8,mutual
fc_21112,fc_327414,8,mutual
fc_21112,fc_386390,8,mutual
fc_21112,fc_1148648,8,mutual
fc_21149,fc_889972,8,mutual
fc_21199,fc_889972,8,mutual
fc_21348,fc_196142,8,mutual
fc_21348,fc_211693,8,mutual
fc_21348,fc_350029,8,mutual
fc_21348,fc_1016917,8,mutual
fc_21348,fc_1582636,8,mutual
fc_21348,fc_2426492,8,mutual
fc_21348,fc_3199974,8,mutual
fc_21417,fc_1108951,8,mutual
fc_21431,fc_308433,8,mutual
fc_21431,fc_419984,8,mutual
fc_21431,fc_488066,8,mutual
fc_21431,fc_1118370,8,mutual
fc_21773,fc_309857,8,mutual
fc_23432,fc_1148648,8,mutual
fc_188589,fc_550091,8,mutual
fc_188665,fc_405112,8,mutual
fc_188665,fc_822494,8,mutual
fc_188665,fc_849065,8,mutual
fc_188665,fc_885436,8,mutual
fc_188665,fc_1419449,8,mutual
fc_189896,fc_228795,8,mutual
fc_189896,fc_480793,8,mutual
fc_190000,fc_196882,8,mutual
fc_190000,fc_616562,8,mutual
fc_190000,fc_899865,8,mutual
fc_190571,fc_1019601,8,mutual
fc_190597,fc_210628,8,mutual
fc_190597,fc_233030,8,mutual
fc_190597,fc_277620,8,mutual
fc_190597,fc_1099670,8,mutual
fc_191042,fc_194521,8,mutual
fc_191042,fc_248339,8,mutual
fc_191042,fc_299247,8,mutual
fc_191042,fc_353140,8,mutual
fc_191042,fc_1149437,8,mutual
fc_191042,fc_2835219,8,mutual
fc_191294,fc_1057944,8,mutual
fc_191475,fc_211272,8,mutual
fc_191485,fc_465152,8,mutual
fc_191593,fc_403619,8,mutual
fc_191593,fc_818736,8,mutual
fc_191593,fc_3314483,8,mutual
fc_191648,fc_308433,8,mutual
fc_191648,fc_1073740,8,mutual
fc_191648,fc_1085882,8,mutual
fc_191775,fc_380950,8,mutual
fc_191775,fc_417554,8,mutual
fc_191775,fc_442732,8,mutual
fc_191780,fc_196142,8,mutual
fc_191780,fc_245124,8,mutual
fc_191780,fc_246557,8,mutual
fc_191780,fc_247865,8,mutual
fc_191780,fc_397392,8,mutual
fc_191780,fc_3199974,8,mutual
fc_192300,fc_196142,8,mutual
fc_192300,fc_326995,8,mutual
fc_192300,fc_466312,8,mutual
fc_192490,fc_234692,8,mutual
fc_192490,fc_1178864,8,mutual
fc_192571,fc_239776,8,mutual
fc_192571,fc_251207,8,mutual
fc_192571,fc_862293,8,mutual
fc_193158,fc_246557,8,mutual
fc_193158,fc_1457917,8,mutual
fc_193174,fc_1378691,8,mutual
fc_193174,fc_3064617,8,mutual
fc_193423,fc_380950,8,mutual
fc_193438,fc_221255,8,mutual
fc_193548,fc_1096843,8,mutual
fc_193548,fc_1106293,8,mutual
fc_193548,fc_1333080,8,mutual
fc_193796,fc_383508,8,mutual
fc_193796,fc_1346181,8,mutual
fc_193826,fc_210045,8,mutual
fc_193826,fc_262800,8,mutual
fc_193826,fc_366713,8,mutual
fc_193826,fc_393331,8,mutual
fc_193912,fc_253385,8,mutual
fc_193912,fc_269091,8,mutual
fc_193912,fc_311446,8,mutual
fc_193912,fc_321969,8,mutual
fc_193912,fc_374408,8,mutual
fc_193912,fc_375193,8,mutual
fc_193912,fc_773657,8,mutual
fc_193912,fc_822727,8,mutual
fc_193912,fc_886379,8,mutual
fc_193912,fc_1011461,8,mutual
fc_193912,fc_1059075,8,mutual
fc_194479,fc_899923,8,mutual
fc_194479,fc_1457917,8,mutual
fc_194882,fc_417384,8,mutual
fc_194882,fc_496999,8,mutual
fc_194882,fc_525136,8,mutual
fc_194882,fc_565068,8,mutual
fc_194882,fc_1016917,8,mutual
fc_194882,fc_1102870,8,mutual
fc_195091,fc_416580,8,mutual
fc_195091,fc_948872,8,mutual
fc_195091,fc_1098924,8,mutual
fc_195091,fc_1533140,8,mutual
fc_195091,fc_1660584,8,mutual
fc_195091,fc_2664317,8,mutual
fc_195091,fc_2840482,8,mutual
fc_195117,fc_273430,8,mutual
fc_195117,fc_381093,8,mutual
fc_195117,fc_402806,8,mutual
fc_195117,fc_1390998,8,mutual
fc_196142,fc_238370,8,mutual
fc_196142,fc_349061,8,mutual
fc_196142,fc_484396,8,mutual
fc_196142,fc_914368,8,mutual
fc_196142,fc_1365284,8,mutual
fc_196142,fc_1611671,8,mutual
fc_196170,fc_253127,8,mutual
fc_196215,fc_784795,8,mutual
fc_196215,fc_955747,8,mutual
fc_196266,fc_235510,8,mutual
fc_196328,fc_355588,8,mutual
fc_196328,fc_378813,8,mutual
fc_196328,fc_419984,8,mutual
fc_196328,fc_822727,8,mutual
fc_196328,fc_1143457,8,mutual
fc_196328,fc_1609969,8,mutual
fc_196328,fc_2401428,8,mutual
fc_196465,fc_247725,8,mutual
fc_196810,fc_213115,8,mutual
fc_196810,fc_658316,8,mutual
fc_196946,fc_704506,8,mutual
fc_196950,fc_467312,8,mutual
fc_197007,fc_242453,8,mutual
fc_197007,fc_1101941,8,mutual
fc_197201,fc_1044514,8,mutual
fc_197340,fc_397392,8,mutual
fc_197340,fc_416401,8,mutual
fc_197340,fc_432974,8,mutual
fc_197340,fc_875001,8,mutual
fc_198164,fc_259597,8,mutual
fc_198164,fc_665530,8,mutual
fc_198164,fc_1093215,8,mutual
fc_198164,fc_2564631,8,mutual
fc_198281,fc_1363917,8,mutual
fc_198783,fc_274278,8,mutual
fc_198783,fc_877204,8,mutual
fc_198783,fc_1046377,8,mutual
fc_198811,fc_784003,8,mutual
fc_199989,fc_238348,8,mutual
fc_199989,fc_948872,8,mutual
fc_203666,fc_342680,8,mutual
fc_203666,fc_1611250,8,mutual
fc_203751,fc_257231,8,mutual
fc_203751,fc_264258,8,mutual
fc_203751,fc_269091,8,mutual
fc_203751,fc_887922,8,mutual
fc_204173,fc_227062,8,mutual
fc_204173,fc_809231,8,mutual
fc_204221,fc_224429,8,mutual
fc_204221,fc_283056,8,mutual
fc_204221,fc_1134743,8,mutual
fc_205937,fc_416580,8,mutual
fc_205937,fc_464435,8,mutual
fc_205937,fc_1127682,8,mutual
fc_205937,fc_1149504,8,mutual
fc_205937,fc_2842445,8,mutual
fc_206570,fc_252858,8,mutual
fc_206570,fc_295571,8,mutual
fc_206570,fc_887922,8,mutual
fc_208417,fc_2045795,8,mutual
fc_209708,fc_321014,8,mutual
fc_209708,fc_1397609,8,mutual
fc_209951,fc_464435,8,mutual
fc_209951,fc_894095,8,mutual
fc_210045,fc_357897,8,mutual
fc_210045,fc_451420,8,mutual
fc_210451,fc_374261,8,mutual
fc_210451,fc_556267,8,mutual
fc_210592,fc_221578,8,mutual
fc_210592,fc_1015735,8,mutual
fc_210592,fc_1043177,8,mutual
fc_210592,fc_1377953,8,mutual
fc_210648,fc_896971,8,mutual
fc_210648,fc_2831157,8,mutual
fc_210671,fc_559960,8,mutual
fc_210747,fc_719715,8,mutual
fc_210747,fc_791687,8,mutual
fc_210938,fc_889972,8,mutual
fc_211186,fc_230941,8,mutual
fc_211186,fc_239748,8,mutual
fc_211186,fc_456627,8,mutual
fc_211186,fc_1102924,8,mutual
fc_211186,fc_2125521,8,mutual
fc_211275,fc_416580,8,mutual
fc_211275,fc_1362906,8,mutual
fc_211275,fc_2622565,8,mutual
fc_211275,fc_3068544,8,mutual
fc_211693,fc_516359,8,mutual
fc_211693,fc_871298,8,mutual
fc_211809,fc_354795,8,mutual
fc_211809,fc_757078,8,mutual
fc_211809,fc_2676909,8,mutual
fc_211937,fc_320599,8,mutual
fc_212364,fc_326306,8,mutual
fc_212703,fc_253385,8,mutual
fc_212703,fc_301815,8,mutual
fc_212703,fc_318856,8,mutual
fc_212703,fc_405112,8,mutual
fc_212703,fc_480067,8,mutual
fc_212722,fc_241873,8,mutual
fc_213222,fc_253981,8,mutual
fc_213222,fc_258187,8,mutual
fc_213222,fc_390711,8,mutual
fc_213222,fc_1070663,8,mutual
fc_213222,fc_1305652,8,mutual
fc_213222,fc_1376434,8,mutual
fc_213222,fc_1715085,8,mutual
fc_213222,fc_1811548,8,mutual
fc_213222,fc_3159114,8,mutual
fc_213222,fc_3313239,8,mutual
fc_213222,fc_3318463,8,mutual
fc_213263,fc_440352,8,mutual
fc_213263,fc_442770,8,mutual
fc_213263,fc_446697,8,mutual
fc_213263,fc_516359,8,mutual
fc_213263,fc_665530,8,mutual
fc_213263,fc_1050528,8,mutual
fc_213559,fc_509578,8,mutual
fc_213618,fc_847274,8,mutual
fc_213618,fc_3199974,8,mutual
fc_214445,fc_245301,8,mutual
fc_214445,fc_484277,8,mutual
fc_214605,fc_739943,8,mutual
fc_215114,fc_243721,8,mutual
fc_215114,fc_533436,8,mutual
fc_215114,fc_1097966,8,mutual
fc_215164,fc_344019,8,mutual
fc_215223,fc_1016509,8,mutual
fc_215231,fc_271878,8,mutual
fc_215231,fc_311933,8,mutual
fc_215231,fc_373904,8,mutual
fc_215231,fc_853773,8,mutual
fc_215231,fc_1357539,8,mutual
fc_215589,fc_253385,8,mutual
fc_215589,fc_324497,8,mutual
fc_215589,fc_390753,8,mutual
fc_215589,fc_511074,8,mutual
fc_215834,fc_973002,8,mutual
fc_215990,fc_327414,8,mutual
fc_216451,fc_347050,8,mutual
fc_216451,fc_719715,8,mutual
fc_216451,fc_1024903,8,mutual
fc_216983,fc_1097690,8,mutual
fc_216983,fc_1322716,8,mutual
fc_217248,fc_311933,8,mutual
fc_217248,fc_482953,8,mutual
fc_217780,fc_351855,8,mutual
fc_217780,fc_386000,8,mutual
fc_218278,fc_903382,8,mutual
fc_221216,fc_915169,8,mutual
fc_221216,fc_1058691,8,mutual
fc_221216,fc_1115959,8,mutual
fc_221519,fc_243818,8,mutual
fc_221519,fc_1036466,8,mutual
fc_221578,fc_316387,8,mutual
fc_221578,fc_316688,8,mutual
fc_221578,fc_375727,8,mutual
fc_221578,fc_378813,8,mutual
fc_221578,fc_1013491,8,mutual
fc_221578,fc_1419696,8,mutual
fc_221578,fc_1471108,8,mutual
fc_221578,fc_2418815,8,mutual
fc_222896,fc_355588,8,mutual
fc_223079,fc_368013,8,mutual
fc_223079,fc_431462,8,mutual
fc_223778,fc_266248,8,mutual
fc_223778,fc_450187,8,mutual
fc_223778,fc_458764,8,mutual
fc_223778,fc_995617,8,mutual
fc_224429,fc_246557,8,mutual
fc_224429,fc_474867,8,mutual
fc_224501,fc_784003,8,mutual
fc_226519,fc_238619,8,mutual
fc_226519,fc_381293,8,mutual
fc_226519,fc_878955,8,mutual
fc_226519,fc_973002,8,mutual
fc_226519,fc_1057927,8,mutual
fc_226828,fc_344019,8,mutual
fc_226828,fc_372474,8,mutual
fc_226828,fc_393392,8,mutual
fc_226915,fc_372474,8,mutual
fc_227062,fc_339017,8,mutual
fc_227253,fc_326681,8,mutual
fc_227253,fc_337489,8,mutual
fc_227253,fc_473065,8,mutual
fc_227623,fc_295879,8,mutual
fc_227623,fc_940034,8,mutual
fc_228126,fc_238032,8,mutual
fc_228126,fc_441238,8,mutual
fc_228126,fc_509624,8,mutual
fc_228126,fc_859268,8,mutual
fc_228126,fc_918783,8,mutual
fc_228795,fc_317501,8,mutual
fc_228795,fc_403020,8,mutual
fc_228795,fc_955273,8,mutual
fc_230147,fc_481873,8,mutual
fc_230147,fc_1045847,8,mutual
fc_230147,fc_1118370,8,mutual
fc_230185,fc_1087817,8,mutual
fc_230941,fc_236443,8,mutual
fc_230941,fc_665771,8,mutual
fc_230941,fc_885391,8,mutual
fc_231034,fc_243139,8,mutual
fc_231034,fc_895897,8,mutual
fc_231038,fc_343324,8,mutual
fc_231038,fc_1146937,8,mutual
fc_231533,fc_743577,8,mutual
fc_231648,fc_1397609,8,mutual
fc_231754,fc_249586,8,mutual
fc_231754,fc_284407,8,mutual
fc_234321,fc_1357539,8,mutual
fc_234428,fc_294514,8,mutual
fc_234691,fc_263314,8,mutual
fc_235170,fc_492601,8,mutual
fc_235215,fc_235303,8,mutual
fc_235323,fc_473065,8,mutual
fc_235437,fc_241873,8,mutual
fc_235813,fc_238348,8,mutual
fc_235813,fc_337489,8,mutual
fc_235813,fc_368412,8,mutual
fc_235813,fc_666038,8,mutual
fc_235940,fc_403450,8,mutual
fc_235940,fc_440498,8,mutual
fc_235940,fc_969296,8,mutual
fc_236279,fc_899844,8,mutual
fc_236443,fc_388365,8,mutual
fc_236443,fc_1043089,8,mutual
fc_236443,fc_1331766,8,mutual
fc_237973,fc_279477,8,mutual
fc_237973,fc_446697,8,mutual
fc_237973,fc_657370,8,mutual
fc_237973,fc_1462329,8,mutual
fc_238032,fc_555340,8,mutual
fc_238032,fc_747200,8,mutual
fc_238032,fc_794899,8,mutual
fc_238171,fc_757078,8,mutual
fc_238178,fc_309091,8,mutual
fc_238348,fc_269091,8,mutual
fc_238370,fc_308588,8,mutual
fc_238370,fc_319054,8,mutual
fc_238370,fc_351897,8,mutual
fc_238370,fc_410722,8,mutual
fc_238370,fc_482872,8,mutual
fc_238370,fc_639226,8,mutual
fc_238370,fc_702143,8,mutual
fc_238370,fc_773458,8,mutual
fc_238370,fc_982794,8,mutual
fc_238370,fc_1020698,8,mutual
fc_238370,fc_1099555,8,mutual
fc_238425,fc_245388,8,mutual
fc_238564,fc_1134743,8,mutual
fc_238619,fc_477997,8,mutual
fc_238619,fc_943967,8,mutual
fc_238619,fc_1117905,8,mutual
fc_239748,fc_263158,8,mutual
fc_239748,fc_456627,8,mutual
fc_239748,fc_1093617,8,mutual
fc_240239,fc_381293,8,mutual
fc_240239,fc_999473,8,mutual
fc_240239,fc_1045483,8,mutual
fc_240239,fc_1053243,8,mutual
fc_240247,fc_382890,8,mutual
fc_240247,fc_485787,8,mutual
fc_240247,fc_507955,8,mutual
fc_240247,fc_988825,8,mutual
fc_240247,fc_1603274,8,mutual
fc_240586,fc_466482,8,mutual
fc_240586,fc_1135241,8,mutual
fc_240932,fc_319054,8,mutual
fc_240932,fc_352723,8,mutual
fc_240932,fc_426045,8,mutual
fc_240932,fc_804161,8,mutual
fc_240932,fc_1024885,8,mutual
fc_240932,fc_1088398,8,mutual
fc_240970,fc_416401,8,mutual
fc_240970,fc_436577,8,mutual
fc_241141,fc_336323,8,mutual
fc_241620,fc_243818,8,mutual
fc_241620,fc_263373,8,mutual
fc_241620,fc_388416,8,mutual
fc_241620,fc_795359,8,mutual
fc_241620,fc_1457917,8,mutual
fc_242052,fc_467312,8,mutual
fc_242052,fc_529895,8,mutual
fc_242052,fc_853773,8,mutual
fc_242052,fc_1088103,8,mutual
fc_242052,fc_1105154,8,mutual
fc_242434,fc_667187,8,mutual
fc_242453,fc_1101941,8,mutual
fc_243056,fc_1137146,8,mutual
fc_243300,fc_401491,8,mutual
fc_243300,fc_451420,8,mutual
fc_243300,fc_1099555,8,mutual
fc_243721,fc_1102924,8,mutual
fc_243818,fc_324489,8,mutual
fc_243818,fc_428431,8,mutual
fc_243818,fc_455965,8,mutual
fc_243818,fc_1076300,8,mutual
fc_243820,fc_1073740,8,mutual
fc_244344,fc_257231,8,mutual
fc_244349,fc_1022306,8,mutual
fc_244384,fc_289891,8,mutual
fc_244440,fc_339009,8,mutual
fc_244440,fc_417832,8,mutual
fc_244440,fc_533436,8,mutual
fc_244440,fc_1100071,8,mutual
fc_245124,fc_318447,8,mutual
fc_245124,fc_336103,8,mutual
fc_245124,fc_428431,8,mutual
fc_245124,fc_466312,8,mutual
fc_245124,fc_691362,8,mutual
fc_245124,fc_1611250,8,mutual
fc_245124,fc_2564631,8,mutual
fc_245301,fc_484277,8,mutual
fc_246221,fc_294896,8,mutual
fc_246221,fc_323645,8,mutual
fc_246221,fc_328068,8,mutual
fc_246221,fc_376224,8,mutual
fc_246221,fc_1024486,8,mutual
fc_246221,fc_1178232,8,mutual
fc_246557,fc_306502,8,mutual
fc_246557,fc_397392,8,mutual
fc_246905,fc_320028,8,mutual
fc_247653,fc_381093,8,mutual
fc_247653,fc_1582636,8,mutual
fc_247653,fc_2238714,8,mutual
fc_247653,fc_2399956,8,mutual
fc_247725,fc_286613,8,mutual
fc_247725,fc_320599,8,mutual
fc_247765,fc_410781,8,mutual
fc_247765,fc_483713,8,mutual
fc_247765,fc_1020698,8,mutual
fc_247997,fc_262800,8,mutual
fc_247997,fc_324010,8,mutual
fc_248032,fc_279877,8,mutual
fc_248032,fc_1006215,8,mutual
fc_248093,fc_308588,8,mutual
fc_248093,fc_321476,8,mutual
fc_248093,fc_1105923,8,mutual
fc_248111,fc_270735,8,mutual
fc_248111,fc_372474,8,mutual
fc_248111,fc_1043089,8,mutual
fc_248216,fc_306862,8,mutual
fc_248216,fc_474867,8,mutual
fc_248226,fc_392965,8,mutual
fc_248226,fc_885049,8,mutual
fc_248226,fc_1017387,8,mutual
fc_248226,fc_1041219,8,mutual
fc_248226,fc_1049783,8,mutual
fc_248226,fc_1108309,8,mutual
fc_248226,fc_1367828,8,mutual
fc_248300,fc_940034,8,mutual
fc_248339,fc_333517,8,mutual
fc_248339,fc_442770,8,mutual
fc_248339,fc_489795,8,mutual
fc_248339,fc_618081,8,mutual
fc_248339,fc_1056890,8,mutual
fc_248339,fc_1385022,8,mutual
fc_248462,fc_263314,8,mutual
fc_248713,fc_263314,8,mutual
fc_248713,fc_277636,8,mutual
fc_248713,fc_702143,8,mutual
fc_248940,fc_376224,8,mutual
fc_248940,fc_412843,8,mutual
fc_248940,fc_1077601,8,mutual
fc_249122,fc_274364,8,mutual
fc_249122,fc_849301,8,mutual
fc_249321,fc_428431,8,mutual
fc_249586,fc_369904,8,mutual
fc_249586,fc_773657,8,mutual
fc_249586,fc_1148648,8,mutual
fc_249647,fc_270735,8,mutual
fc_249647,fc_532378,8,mutual
fc_249647,fc_1127682,8,mutual
fc_249692,fc_268455,8,mutual
fc_249702,fc_368412,8,mutual
fc_249702,fc_393855,8,mutual
fc_249702,fc_472680,8,mutual
fc_250100,fc_969296,8,mutual
fc_251207,fc_816839,8,mutual
fc_251207,fc_1379770,8,mutual
fc_252239,fc_1113654,8,mutual
fc_252239,fc_3068541,8,mutual
fc_252549,fc_1386932,8,mutual
fc_252858,fc_271878,8,mutual
fc_252858,fc_289874,8,mutual
fc_252858,fc_311933,8,mutual
fc_252858,fc_319431,8,mutual
fc_252858,fc_433876,8,mutual
fc_252858,fc_440747,8,mutual
fc_252858,fc_445796,8,mutual
fc_253127,fc_447323,8,mutual
fc_253127,fc_515704,8,mutual
fc_253127,fc_1046430,8,mutual
fc_253127,fc_1108574,8,mutual
fc_253127,fc_1108951,8,mutual
fc_253127,fc_1415827,8,mutual
fc_253127,fc_1462329,8,mutual
fc_253385,fc_389456,8,mutual
fc_253385,fc_675829,8,mutual
fc_253385,fc_818736,8,mutual
fc_253542,fc_260677,8,mutual
fc_253764,fc_348569,8,mutual
fc_253764,fc_1106293,8,mutual
