person_id,twitter,farcaster,linkedin,debank,twitter_likes,twitter_comments,twitter_reposts,farcaster_recasts,farcaster_replies,linkedin_recommendations,linkedin_endorsements,debank_transactions,twitter_followers,farcaster_followers,linkedin_connections,debank_followers,last_interaction,interaction_score
tw_45732435,@user_45732435,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_45784061,@user_45784061,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_45862504,@user_45862504,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_45862693,@user_45862693,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_45869573,@user_45869573,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_458845777,@user_458845777,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_458940984,@user_458940984,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_459633467,@user_459633467,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_45978512,@user_45978512,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_461410856,@user_461410856,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4620451,@user_4620451,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46207622,@user_46207622,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46209291,@user_46209291,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46220856,@user_46220856,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46241569,@user_46241569,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46319532,@user_46319532,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_463952369,@user_463952369,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_463999696,@user_463999696,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4641021,@user_4641021,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46423291,@user_46423291,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46426258,@user_46426258,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_464435768,@user_464435768,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46450482,@user_46450482,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46537966,@user_46537966,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_466121896,@user_466121896,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_466311355,@user_466311355,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46759611,@user_46759611,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46948334,@user_46948334,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_46960191,@user_46960191,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47083979,@user_47083979,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47161442,@user_47161442,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47257805,@user_47257805,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47273526,@user_47273526,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47429047,@user_47429047,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47495471,@user_47495471,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47569242,@user_47569242,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47616071,@user_47616071,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47658184,@user_47658184,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47667972,@user_47667972,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47703226,@user_47703226,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47766490,@user_47766490,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4777911,@user_4777911,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47785747,@user_47785747,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47787563,@user_47787563,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47837613,@user_47837613,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_47845524,@user_47845524,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4791,@user_4791,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_479854996,@user_479854996,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_480083825,@user_480083825,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48027925,@user_48027925,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48118853,@user_48118853,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_481288716,@user_481288716,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48132655,@user_48132655,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_481453,@user_481453,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_482124474,@user_482124474,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4833,@user_4833,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48370736,@user_48370736,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48463781,@user_48463781,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_484813312,@user_484813312,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48485771,@user_48485771,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48492831,@user_48492831,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48621884,@user_48621884,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48623391,@user_48623391,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48630156,@user_48630156,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48903,@user_48903,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48903480,@user_48903480,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_4893411,@user_4893411,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48939443,@user_48939443,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_48964542,@user_48964542,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_490922827,@user_490922827,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49105052,@user_49105052,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49164309,@user_49164309,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49315012,@user_49315012,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_494852324,@user_494852324,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49489028,@user_49489028,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49492585,@user_49492585,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49583,@user_49583,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49629418,@user_49629418,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_496438192,@user_496438192,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49644939,@user_49644939,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49682544,@user_49682544,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49714671,@user_49714671,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_49785880,@user_49785880,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50000478,@user_50000478,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50004191,@user_50004191,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50042330,@user_50042330,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50115087,@user_50115087,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50259455,@user_50259455,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50275056,@user_50275056,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50338197,@user_50338197,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50360181,@user_50360181,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50374439,@user_50374439,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50393960,@user_50393960,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50499213,@user_50499213,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50557241,@user_50557241,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50570449,@user_50570449,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_505977364,@user_505977364,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_506688854,@user_506688854,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_506982155,@user_506982155,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_50839846,@user_50839846,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_509096468,@user_509096468,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5110861,@user_5110861,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51162310,@user_51162310,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_512620911,@user_512620911,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51263592,@user_51263592,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_512638904,@user_512638904,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_512896378,@user_512896378,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51303,@user_51303,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5131231,@user_5131231,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51352986,@user_51352986,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_513540148,@user_513540148,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51536547,@user_51536547,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51564922,@user_51564922,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51604309,@user_51604309,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5162861,@user_5162861,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_517168416,@user_517168416,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51780974,@user_51780974,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51828900,@user_51828900,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51899148,@user_51899148,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_519281688,@user_519281688,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_51999405,@user_51999405,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52025380,@user_52025380,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52066462,@user_52066462,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52135300,@user_52135300,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52146755,@user_52146755,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_521767788,@user_521767788,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_522013186,@user_522013186,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52330027,@user_52330027,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52361963,@user_52361963,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_523832656,@user_523832656,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_523885474,@user_523885474,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_523927310,@user_523927310,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52405864,@user_52405864,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52613032,@user_52613032,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_526438478,@user_526438478,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52695031,@user_52695031,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52758395,@user_52758395,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52758588,@user_52758588,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52768208,@user_52768208,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_528,@user_528,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52832085,@user_52832085,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52866725,@user_52866725,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_529007327,@user_529007327,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_52902163,@user_52902163,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53175445,@user_53175445,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53221356,@user_53221356,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53280402,@user_53280402,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53297035,@user_53297035,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53474481,@user_53474481,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53496283,@user_53496283,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53518563,@user_53518563,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_536893070,@user_536893070,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53789489,@user_53789489,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5380672,@user_5380672,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53858029,@user_53858029,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5387212,@user_5387212,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_53897932,@user_53897932,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5391882,@user_5391882,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5392522,@user_5392522,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5402612,@user_5402612,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54037230,@user_54037230,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5410072,@user_5410072,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54107218,@user_54107218,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5413042,@user_5413042,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_541586843,@user_541586843,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54178513,@user_54178513,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54228724,@user_54228724,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5423502,@user_5423502,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54282139,@user_54282139,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54298937,@user_54298937,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54384394,@user_54384394,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5442012,@user_5442012,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5443002,@user_5443002,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54432775,@user_54432775,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54475994,@user_54475994,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_545020142,@user_545020142,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5452672,@user_5452672,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54546430,@user_54546430,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54922636,@user_54922636,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_54971112,@user_54971112,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55010030,@user_55010030,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55033682,@user_55033682,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55154396,@user_55154396,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55270849,@user_55270849,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55333704,@user_55333704,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55338862,@user_55338862,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5538252,@user_5538252,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_554003471,@user_554003471,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_554402185,@user_554402185,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5548212,@user_5548212,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_555800132,@user_555800132,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55705621,@user_55705621,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5576542,@user_5576542,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_55873816,@user_55873816,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56002807,@user_56002807,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56019172,@user_56019172,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5611152,@user_5611152,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56169454,@user_56169454,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5623612,@user_5623612,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5637652,@user_5637652,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56413858,@user_56413858,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56493501,@user_56493501,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5650332,@user_5650332,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56511635,@user_56511635,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56620346,@user_56620346,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5668942,@user_5668942,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5676102,@user_5676102,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56783491,@user_56783491,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56810507,@user_56810507,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56814021,@user_56814021,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_56860418,@user_56860418,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5691392,@user_5691392,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5702,@user_5702,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5704082,@user_5704082,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57046177,@user_57046177,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57069512,@user_57069512,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57084769,@user_57084769,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57107167,@user_57107167,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57333800,@user_57333800,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5736632,@user_5736632,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57425153,@user_57425153,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57435204,@user_57435204,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5746452,@user_5746452,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5747502,@user_5747502,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57490887,@user_57490887,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5750612,@user_5750612,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57623447,@user_57623447,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5763262,@user_5763262,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5768872,@user_5768872,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5774432,@user_5774432,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57875811,@user_57875811,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5790132,@user_5790132,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57903424,@user_57903424,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_57986173,@user_57986173,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58025433,@user_58025433,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58119668,@user_58119668,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58233603,@user_58233603,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58287188,@user_58287188,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58322833,@user_58322833,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58368604,@user_58368604,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58447555,@user_58447555,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58462957,@user_58462957,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5848412,@user_5848412,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58497291,@user_58497291,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_586,@user_586,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58714972,@user_58714972,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_58786921,@user_58786921,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59018016,@user_59018016,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5905672,@user_5905672,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5906322,@user_5906322,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59145948,@user_59145948,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59157393,@user_59157393,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59204932,@user_59204932,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59236263,@user_59236263,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59238436,@user_59238436,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59414975,@user_59414975,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5947722,@user_5947722,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59507002,@user_59507002,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59524045,@user_59524045,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59724733,@user_59724733,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5976992,@user_5976992,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59775073,@user_59775073,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59785628,@user_59785628,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59804598,@user_59804598,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5984072,@user_5984072,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59877557,@user_59877557,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5988062,@user_5988062,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_59916407,@user_59916407,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_5995932,@user_5995932,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6001592,@user_6001592,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60033,@user_60033,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6016062,@user_6016062,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6017542,@user_6017542,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60201129,@user_60201129,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60273,@user_60273,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60491491,@user_60491491,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6054912,@user_6054912,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60608455,@user_60608455,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60620992,@user_60620992,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60650344,@user_60650344,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60725654,@user_60725654,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6076432,@user_6076432,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6080022,@user_6080022,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6085372,@user_6085372,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6086752,@user_6086752,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60869127,@user_60869127,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60968363,@user_60968363,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_60970625,@user_60970625,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61033129,@user_61033129,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61040299,@user_61040299,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61040833,@user_61040833,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_610533,@user_610533,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61133,@user_61133,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61170034,@user_61170034,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61183568,@user_61183568,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6141832,@user_6141832,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6145712,@user_6145712,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61475880,@user_61475880,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61583213,@user_61583213,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61592079,@user_61592079,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61598133,@user_61598133,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_616843,@user_616843,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61730210,@user_61730210,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61819832,@user_61819832,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61830970,@user_61830970,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61853389,@user_61853389,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61853583,@user_61853583,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_618593,@user_618593,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61887233,@user_61887233,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_61933836,@user_61933836,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_62050341,@user_62050341,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6206612,@user_6206612,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6210882,@user_6210882,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_62290422,@user_62290422,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_6229562,@user_6229562,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_62533012,@user_62533012,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
