from,to,strength,tier
tw_189875309,tw_194403468,8,mutual
tw_43949085,tw_73571504,8,mutual
tw_11180212,tw_22845770,8,mutual
tw_17771860,tw_98942778,8,mutual
tw_274245547,tw_36767299,8,mutual
tw_14155052,tw_2589521,8,mutual
tw_101567635,tw_136817960,8,mutual
tw_235092080,tw_23559552,8,mutual
tw_15640349,tw_27050042,8,mutual
tw_11113,tw_9930742,8,mutual
tw_155763316,tw_258677858,8,mutual
tw_37561615,tw_66629039,8,mutual
tw_18848018,tw_351641666,8,mutual
tw_14207125,tw_22596969,8,mutual
tw_18393773,tw_19867072,8,mutual
tw_11211712,tw_14722311,8,mutual
tw_17093617,tw_19780355,8,mutual
tw_5668942,tw_586,8,mutual
tw_169925750,tw_258677858,8,mutual
tw_30207757,tw_33952755,8,mutual
tw_7377812,tw_87764480,8,mutual
tw_16613128,tw_66369181,8,mutual
tw_126444583,tw_172845432,8,mutual
tw_230766095,tw_265685139,8,mutual
tw_155969606,tw_184986169,8,mutual
tw_15234407,tw_19658826,8,mutual
tw_14282153,tw_21848018,8,mutual
tw_113751683,tw_85215038,8,mutual
tw_16098603,tw_242479442,8,mutual
tw_121281725,tw_84200495,8,mutual
tw_18021714,tw_20935355,8,mutual
tw_16246996,tw_32822382,8,mutual
tw_25952851,tw_27641634,8,mutual
tw_258677858,tw_380003331,8,mutual
tw_7846,tw_7865512,8,mutual
tw_14569869,tw_15439395,8,mutual
tw_15727419,tw_22080450,8,mutual
tw_114607562,tw_54475994,8,mutual
tw_299105597,tw_394239302,8,mutual
tw_167144863,tw_172251288,8,mutual
tw_122381821,tw_310233571,8,mutual
tw_148204565,tw_24049604,8,mutual
tw_108811740,tw_26697947,8,mutual
tw_19880042,tw_207190024,8,mutual
tw_117535803,tw_35726059,8,mutual
tw_104209445,tw_14271120,8,mutual
tw_12127832,tw_20397258,8,mutual
tw_40076725,tw_430313102,8,mutual
tw_18545755,tw_28409795,8,mutual
tw_11107172,tw_8362412,8,mutual
tw_15576928,tw_29823956,8,mutual
tw_113463725,tw_82553416,8,mutual
tw_14133447,tw_63108261,8,mutual
tw_34407494,tw_72357609,8,mutual
tw_211982196,tw_33724407,8,mutual
tw_280365428,tw_310741786,8,mutual
tw_2525131,tw_5704082,8,mutual
tw_586,tw_824157,8,mutual
tw_170181894,tw_92319025,8,mutual
tw_63320588,tw_90385486,8,mutual
tw_113766686,tw_95584250,8,mutual
tw_14538913,tw_18742918,8,mutual
tw_47161442,tw_56620346,8,mutual
tw_12044602,tw_5380672,8,mutual
tw_13055232,tw_92623,8,mutual
tw_165436952,tw_262764726,8,mutual
tw_15653423,tw_48621884,8,mutual
tw_34739121,tw_97319539,8,mutual
tw_145129229,tw_42243120,8,mutual
tw_13018112,tw_9917552,8,mutual
tw_16895140,tw_275003449,8,mutual
tw_54228724,tw_8360682,8,mutual
tw_172883064,tw_67864340,8,mutual
tw_187144700,tw_26256596,8,mutual
tw_46241569,tw_59414975,8,mutual
tw_20029472,tw_36770749,8,mutual
tw_257668899,tw_283762107,8,mutual
tw_15485915,tw_35097545,8,mutual
tw_116952434,tw_210839744,8,mutual
tw_191997676,tw_216843160,8,mutual
tw_116036694,tw_314316607,8,mutual
tw_14118444,tw_7093352,8,mutual
tw_19040580,tw_352290492,8,mutual
tw_15693493,tw_23827692,8,mutual
tw_16807528,tw_40076725,8,mutual
tw_28719244,tw_307642294,8,mutual
tw_19040580,tw_19720019,8,mutual
tw_24049604,tw_54178513,8,mutual
tw_13434622,tw_21363077,8,mutual
tw_14180231,tw_45416789,8,mutual
tw_116952434,tw_17426710,8,mutual
tw_284565989,tw_312303281,8,mutual
tw_43166813,tw_65647594,8,mutual
tw_189414421,tw_232348338,8,mutual
tw_10099582,tw_66056460,8,mutual
tw_245141097,tw_285654273,8,mutual
tw_145129229,tw_88147704,8,mutual
tw_14207863,tw_15102849,8,mutual
tw_270643477,tw_48964542,8,mutual
tw_31308620,tw_38685348,8,mutual
tw_14160974,tw_14692604,8,mutual
tw_11250,tw_17673,8,mutual
tw_14483812,tw_58025433,8,mutual
tw_280686960,tw_284971975,8,mutual
tw_16134428,tw_84043660,8,mutual
tw_15160273,tw_21195122,8,mutual
tw_16434310,tw_39234189,8,mutual
tw_276706356,tw_314316607,8,mutual
tw_16526462,tw_18121777,8,mutual
tw_248883350,tw_276577539,8,mutual
tw_13461662,tw_22981846,8,mutual
tw_14271120,tw_8005202,8,mutual
tw_150273565,tw_233598791,8,mutual
tw_23691649,tw_27837808,8,mutual
tw_18599061,tw_25904310,8,mutual
tw_212340401,tw_229219376,8,mutual
tw_100614511,tw_80837233,8,mutual
tw_14063949,tw_9451052,8,mutual
tw_197881393,tw_206923844,8,mutual
tw_169925750,tw_252791673,8,mutual
tw_193545258,tw_26621991,8,mutual
tw_185306056,tw_44578328,8,mutual
tw_18753000,tw_25810548,8,mutual
tw_14160974,tw_17053354,8,mutual
tw_270231980,tw_273452154,8,mutual
tw_260556074,tw_434495246,8,mutual
tw_187744415,tw_19479431,8,mutual
tw_19006707,tw_35617996,8,mutual
tw_254839786,tw_522013186,8,mutual
tw_33390855,tw_43971053,8,mutual
tw_100318079,tw_153226312,8,mutual
tw_16901887,tw_6086752,8,mutual
tw_14985228,tw_3443591,8,mutual
tw_17732153,tw_6480682,8,mutual
tw_195475105,tw_283306479,8,mutual
tw_187371384,tw_210162496,8,mutual
tw_15410758,tw_15681129,8,mutual
tw_18020120,tw_6519522,8,mutual
tw_245141097,tw_387928178,8,mutual
tw_122381821,tw_18021714,8,mutual
tw_114910205,tw_18776017,8,mutual
tw_22841103,tw_7434902,8,mutual
tw_5774432,tw_84043660,8,mutual
tw_19767193,tw_79024978,8,mutual
tw_270449528,tw_310741786,8,mutual
tw_36683668,tw_9109712,8,mutual
tw_17134268,tw_331211313,8,mutual
tw_307121607,tw_466311355,8,mutual
tw_245141097,tw_257668899,8,mutual
tw_13894102,tw_26033920,8,mutual
tw_1072591,tw_36993162,8,mutual
tw_117187783,tw_45593345,8,mutual
tw_134627129,tw_251757878,8,mutual
tw_14180231,tw_43933017,8,mutual
tw_204140367,tw_56860418,8,mutual
tw_291245327,tw_343051634,8,mutual
tw_15693493,tw_813286,8,mutual
tw_13837812,tw_69085691,8,mutual
tw_134627129,tw_396193154,8,mutual
tw_297358566,tw_311840368,8,mutual
tw_260769396,tw_346828777,8,mutual
tw_22273748,tw_287864860,8,mutual
tw_15048204,tw_16226181,8,mutual
tw_14255783,tw_43345820,8,mutual
tw_6086752,tw_8001572,8,mutual
tw_3828311,tw_47429047,8,mutual
tw_331720696,tw_42243120,8,mutual
tw_33724407,tw_99003454,8,mutual
tw_215180009,tw_350978314,8,mutual
tw_18673,tw_713263,8,mutual
tw_292030309,tw_387695947,8,mutual
tw_15901190,tw_7581972,8,mutual
tw_16031536,tw_44886859,8,mutual
tw_5110861,tw_87899230,8,mutual
tw_15666380,tw_18671559,8,mutual
tw_17552077,tw_17803303,8,mutual
tw_135218281,tw_261047860,8,mutual
tw_14506809,tw_9431932,8,mutual
tw_233598791,tw_262340283,8,mutual
tw_258203336,tw_262775327,8,mutual
tw_11113,tw_15006743,8,mutual
tw_23487429,tw_36457353,8,mutual
tw_103946194,tw_49682544,8,mutual
tw_14180231,tw_18680478,8,mutual
tw_15874998,tw_29310709,8,mutual
tw_139095342,tw_439788025,8,mutual
tw_18142375,tw_20543416,8,mutual
tw_262764726,tw_526438478,8,mutual
tw_16098603,tw_20360524,8,mutual
tw_13691782,tw_15820660,8,mutual
tw_45564482,tw_8735592,8,mutual
tw_15663318,tw_18715024,8,mutual
tw_13655472,tw_14300469,8,mutual
tw_16378486,tw_71294756,8,mutual
tw_134940306,tw_172883064,8,mutual
tw_28302257,tw_31061079,8,mutual
tw_6735,tw_8552602,8,mutual
tw_5442012,tw_94414805,8,mutual
tw_12415722,tw_15431856,8,mutual
tw_16079941,tw_18849313,8,mutual
tw_24486637,tw_93329426,8,mutual
tw_6297852,tw_6477852,8,mutual
tw_14512689,tw_17214479,8,mutual
tw_16522244,tw_33486917,8,mutual
tw_106812177,tw_211982196,8,mutual
tw_164686885,tw_62609430,8,mutual
tw_15520280,tw_3443591,8,mutual
tw_29823956,tw_52695031,8,mutual
tw_46207622,tw_8329582,8,mutual
tw_14424667,tw_59804598,8,mutual
tw_26929220,tw_92336981,8,mutual
tw_102510292,tw_20554062,8,mutual
tw_10716292,tw_16245822,8,mutual
tw_321696489,tw_356614726,8,mutual
tw_14426487,tw_37972286,8,mutual
tw_187132738,tw_199010047,8,mutual
tw_127178017,tw_19040580,8,mutual
tw_155951259,tw_88323281,8,mutual
tw_20052728,tw_3065101,8,mutual
tw_15398974,tw_18026676,8,mutual
tw_116952434,tw_185699666,8,mutual
tw_14654965,tw_7702232,8,mutual
tw_18720595,tw_7081402,8,mutual
tw_16399949,tw_8584,8,mutual
tw_286481552,tw_397464131,8,mutual
tw_14804903,tw_15582769,8,mutual
tw_171823143,tw_20630542,8,mutual
tw_144092526,tw_31797181,8,mutual
tw_163739424,tw_231893190,8,mutual
tw_418665915,tw_459633467,8,mutual
tw_176310143,tw_182108867,8,mutual
tw_25026165,tw_43076364,8,mutual
tw_245490751,tw_72472227,8,mutual
tw_3004231,tw_6480682,8,mutual
tw_15642209,tw_26360899,8,mutual
tw_153066964,tw_21195122,8,mutual
tw_16630098,tw_16817883,8,mutual
tw_369212738,tw_83456774,8,mutual
tw_23027237,tw_6480682,8,mutual
tw_62290422,tw_6480682,8,mutual
tw_15083606,tw_22087738,8,mutual
tw_16464746,tw_21624907,8,mutual
tw_14155052,tw_16102815,8,mutual
tw_178077574,tw_189414421,8,mutual
tw_137156454,tw_97251730,8,mutual
tw_154544941,tw_279787626,8,mutual
tw_124444856,tw_177161911,8,mutual
tw_173732041,tw_221752062,8,mutual
tw_16956008,tw_17023344,8,mutual
tw_158419434,tw_228198725,8,mutual
tw_16929282,tw_59145948,8,mutual
tw_212366734,tw_227064424,8,mutual
tw_14262199,tw_15993038,8,mutual
tw_126391227,tw_83250127,8,mutual
tw_197881393,tw_259842341,8,mutual
tw_196680777,tw_83943787,8,mutual
tw_24752484,tw_54546430,8,mutual
tw_198327282,tw_85716069,8,mutual
tw_131537442,tw_158804228,8,mutual
tw_17224642,tw_3062761,8,mutual
tw_2757281,tw_6478202,8,mutual
tw_10090902,tw_19536422,8,mutual
tw_17904241,tw_93673775,8,mutual
tw_16243471,tw_81147434,8,mutual
tw_1715051,tw_7081402,8,mutual
tw_190191097,tw_234526497,8,mutual
tw_106607901,tw_14666401,8,mutual
tw_90779436,tw_95980722,8,mutual
tw_15234679,tw_3096071,8,mutual
tw_25766898,tw_36668680,8,mutual
tw_28184452,tw_39530187,8,mutual
tw_18826638,tw_3721461,8,mutual
tw_16102671,tw_7249822,8,mutual
tw_28719244,tw_393242944,8,mutual
tw_254874192,tw_342362815,8,mutual
tw_178456134,tw_23483324,8,mutual
tw_156136958,tw_30957034,8,mutual
tw_15111389,tw_58287188,8,mutual
tw_59916407,tw_79839110,8,mutual
tw_17219108,tw_17471979,8,mutual
tw_149276260,tw_283762107,8,mutual
tw_105643923,tw_27527745,8,mutual
tw_11211712,tw_18963070,8,mutual
tw_15281911,tw_16102671,8,mutual
tw_14949810,tw_15520280,8,mutual
tw_103652294,tw_104201057,8,mutual
tw_249432409,tw_273316919,8,mutual
tw_295062437,tw_301282103,8,mutual
tw_15716046,tw_5976992,8,mutual
tw_116807493,tw_36198161,8,mutual
tw_15057943,tw_88957553,8,mutual
tw_146350964,tw_318653596,8,mutual
tw_15526617,tw_8470732,8,mutual
tw_18776942,tw_19023793,8,mutual
tw_16378486,tw_16724361,8,mutual
tw_10450,tw_14134204,8,mutual
tw_13811562,tw_15454228,8,mutual
tw_150273565,tw_226570779,8,mutual
tw_229039814,tw_230880104,8,mutual
tw_189178986,tw_29537723,8,mutual
tw_10935622,tw_16865502,8,mutual
tw_135218281,tw_404234051,8,mutual
tw_439788025,tw_479854996,8,mutual
tw_20747741,tw_41172837,8,mutual
tw_774096,tw_972651,8,mutual
tw_69660246,tw_7702232,8,mutual
tw_354139446,tw_435923452,8,mutual
tw_18753000,tw_20291791,8,mutual
tw_15993650,tw_22784458,8,mutual
tw_14750463,tw_19595287,8,mutual
tw_24807616,tw_796742,8,mutual
tw_258677858,tw_59916407,8,mutual
tw_338614678,tw_394508134,8,mutual
tw_16483141,tw_22705686,8,mutual
tw_320995385,tw_338614678,8,mutual
tw_19040580,tw_43933017,8,mutual
tw_248224845,tw_349994706,8,mutual
tw_18375977,tw_25766898,8,mutual
tw_24244836,tw_35233873,8,mutual
tw_117366399,tw_32493647,8,mutual
tw_296171243,tw_297229855,8,mutual
tw_315126921,tw_318434640,8,mutual
tw_387325472,tw_399769234,8,mutual
tw_299279865,tw_88782469,8,mutual
tw_259176717,tw_61933836,8,mutual
tw_16929470,tw_19787000,8,mutual
tw_14477161,tw_33923,8,mutual
tw_39812424,tw_6794502,8,mutual
tw_521767788,tw_56620346,8,mutual
tw_14691709,tw_16567106,8,mutual
tw_17346342,tw_49644939,8,mutual
tw_304411861,tw_399651919,8,mutual
tw_21549924,tw_260935147,8,mutual
tw_301529877,tw_398120967,8,mutual
tw_14834340,tw_4278201,8,mutual
tw_234056092,tw_91067832,8,mutual
tw_164811132,tw_208549187,8,mutual
tw_160267464,tw_191280595,8,mutual
tw_126950931,tw_184097849,8,mutual
tw_240905997,tw_263838766,8,mutual
tw_35293,tw_7064802,8,mutual
tw_17501549,tw_43822174,8,mutual
tw_106812177,tw_131047389,8,mutual
tw_11106152,tw_14672552,8,mutual
tw_228747444,tw_27311044,8,mutual
tw_124279923,tw_61730210,8,mutual
tw_257483238,tw_43355400,8,mutual
tw_113463725,tw_17587331,8,mutual
tw_212366734,tw_22705686,8,mutual
tw_274153775,tw_327102622,8,mutual
tw_210829718,tw_227064424,8,mutual
tw_25026165,tw_252791673,8,mutual
tw_18666844,tw_19161407,8,mutual
tw_320140485,tw_397464131,8,mutual
tw_144092526,tw_311951023,8,mutual
tw_126444583,tw_16098603,8,mutual
tw_290176149,tw_394239302,8,mutual
tw_229039814,tw_54432775,8,mutual
tw_129005870,tw_279787626,8,mutual
tw_1976841,tw_22411875,8,mutual
tw_18848018,tw_378428747,8,mutual
tw_126444583,tw_34068984,8,mutual
tw_153538346,tw_189898898,8,mutual
tw_1072591,tw_88807478,8,mutual
tw_21868620,tw_61853389,8,mutual
tw_28650455,tw_42379291,8,mutual
tw_292608038,tw_466311355,8,mutual
tw_21624907,tw_311742646,8,mutual
tw_199836680,tw_90746809,8,mutual
tw_15154767,tw_19413393,8,mutual
tw_16674726,tw_9500062,8,mutual
tw_122439303,tw_309366491,8,mutual
tw_137775682,tw_60491491,8,mutual
tw_61475880,tw_7377812,8,mutual
tw_17224642,tw_76587180,8,mutual
tw_197504076,tw_279787626,8,mutual
tw_13434622,tw_16120216,8,mutual
tw_3359851,tw_3365291,8,mutual
tw_20273398,tw_250274822,8,mutual
tw_194391047,tw_6633692,8,mutual
tw_301282103,tw_466311355,8,mutual
tw_15111389,tw_15937155,8,mutual
tw_14632458,tw_2141321,8,mutual
tw_184637613,tw_24997470,8,mutual
tw_213457239,tw_62593760,8,mutual
tw_14199378,tw_30293070,8,mutual
tw_149538028,tw_77618627,8,mutual
tw_233966585,tw_260448021,8,mutual
tw_262802533,tw_442400135,8,mutual
tw_14446902,tw_19732725,8,mutual
tw_300465643,tw_343051634,8,mutual
tw_156686588,tw_60491491,8,mutual
tw_108298982,tw_126950931,8,mutual
tw_210162496,tw_350978314,8,mutual
tw_245487159,tw_64624131,8,mutual
tw_7888452,tw_94881967,8,mutual
tw_175848601,tw_248224845,8,mutual
tw_354139446,tw_455060666,8,mutual
tw_14366976,tw_8259712,8,mutual
tw_15488968,tw_98795912,8,mutual
tw_3839,tw_5746452,8,mutual
tw_184637153,tw_18776017,8,mutual
tw_146918923,tw_16246996,8,mutual
tw_240261242,tw_26422087,8,mutual
tw_100318079,tw_172883064,8,mutual
tw_229141679,tw_261001122,8,mutual
tw_214328887,tw_248883350,8,mutual
tw_110760237,tw_118871841,8,mutual
tw_307721313,tw_355743081,8,mutual
tw_24742040,tw_42047882,8,mutual
tw_216481145,tw_279787626,8,mutual
tw_321696489,tw_369283865,8,mutual
tw_147665130,tw_17675120,8,mutual
tw_19242665,tw_49682544,8,mutual
tw_181701688,tw_223702895,8,mutual
tw_182925539,tw_280162221,8,mutual
tw_212293329,tw_88323281,8,mutual
tw_15780750,tw_24511456,8,mutual
tw_119228619,tw_84043660,8,mutual
tw_14515313,tw_21681252,8,mutual
tw_145910123,tw_343051634,8,mutual
tw_25680767,tw_27412774,8,mutual
tw_36457353,tw_43366650,8,mutual
tw_299105597,tw_304538673,8,mutual
tw_206004138,tw_274153775,8,mutual
tw_12193342,tw_15087011,8,mutual
tw_11180212,tw_5410072,8,mutual
tw_16710946,tw_6456482,8,mutual
tw_146918923,tw_228605446,8,mutual
tw_204446054,tw_279787626,8,mutual
tw_110146442,tw_247823881,8,mutual
tw_17224642,tw_184986169,8,mutual
tw_11223812,tw_8115852,8,mutual
tw_2609891,tw_37561615,8,mutual
tw_65913144,tw_7377812,8,mutual
tw_1937751,tw_2757281,8,mutual
tw_18848018,tw_363319244,8,mutual
tw_15102849,tw_15947277,8,mutual
tw_189898898,tw_220729949,8,mutual
tw_10454572,tw_16892481,8,mutual
tw_15454228,tw_656673,8,mutual
tw_1779201,tw_779715,8,mutual
tw_14927276,tw_17224642,8,mutual
tw_117535803,tw_211743260,8,mutual
tw_21415375,tw_24640587,8,mutual
tw_261001122,tw_7377812,8,mutual
tw_121825928,tw_38070776,8,mutual
tw_169112757,tw_54475994,8,mutual
tw_12127832,tw_45705189,8,mutual
tw_295062437,tw_297042642,8,mutual
tw_14609321,tw_35926608,8,mutual
tw_231893190,tw_27527745,8,mutual
tw_112939321,tw_222261763,8,mutual
tw_16461070,tw_791124,8,mutual
tw_19040580,tw_95164862,8,mutual
tw_15119691,tw_21166244,8,mutual
tw_31296704,tw_62593760,8,mutual
tw_28960709,tw_8146732,8,mutual
tw_14101812,tw_7079062,8,mutual
tw_446783544,tw_523832656,8,mutual
tw_105895378,tw_65047891,8,mutual
tw_262764726,tw_90850337,8,mutual
tw_129005870,tw_184097849,8,mutual
tw_31524543,tw_43393512,8,mutual
tw_1045521,tw_18849368,8,mutual
tw_3062761,tw_33038012,8,mutual
tw_16097743,tw_24004172,8,mutual
tw_15102849,tw_24129206,8,mutual
tw_25448800,tw_36668680,8,mutual
tw_119228619,tw_43933017,8,mutual
tw_154228653,tw_298038575,8,mutual
tw_43933017,tw_45416789,8,mutual
tw_114910205,tw_12611642,8,mutual
tw_123371682,tw_157829215,8,mutual
tw_14331688,tw_6519522,8,mutual
tw_14784831,tw_759003,8,mutual
tw_270449528,tw_92336981,8,mutual
tw_223702895,tw_228837973,8,mutual
tw_108719642,tw_24004172,8,mutual
tw_33998183,tw_44783853,8,mutual
tw_149308499,tw_91637390,8,mutual
tw_137775682,tw_228605446,8,mutual
tw_14377838,tw_2800521,8,mutual
tw_14935647,tw_16112634,8,mutual
tw_54178513,tw_83807322,8,mutual
tw_15222083,tw_16957273,8,mutual
tw_46948334,tw_554003471,8,mutual
tw_354139446,tw_446783544,8,mutual
tw_14224719,tw_19526770,8,mutual
tw_626433,tw_972651,8,mutual
tw_13,tw_586,8,mutual
tw_84421229,tw_90561258,8,mutual
tw_333464309,tw_95161315,8,mutual
tw_37437574,tw_389528105,8,mutual
tw_293802222,tw_388622544,8,mutual
tw_18501326,tw_64269721,8,mutual
tw_15117984,tw_15658051,8,mutual
tw_145910123,tw_294290268,8,mutual
tw_177161911,tw_75887588,8,mutual
tw_25106800,tw_30982580,8,mutual
tw_105895378,tw_337952973,8,mutual
tw_26743,tw_833571,8,mutual
tw_7875912,tw_8004732,8,mutual
tw_166212191,tw_38712496,8,mutual
tw_113763153,tw_96653670,8,mutual
tw_3096071,tw_36311369,8,mutual
tw_21796819,tw_30981586,8,mutual
tw_14575846,tw_53789489,8,mutual
tw_252770012,tw_47658184,8,mutual
tw_385587514,tw_94621855,8,mutual
tw_14139971,tw_73381700,8,mutual
tw_18826638,tw_23452335,8,mutual
tw_14536491,tw_22841103,8,mutual
tw_17733320,tw_89014429,8,mutual
tw_5538252,tw_816214,8,mutual
tw_116036694,tw_430313102,8,mutual
tw_233966585,tw_279787626,8,mutual
tw_108811740,tw_17781165,8,mutual
tw_27050042,tw_38712496,8,mutual
tw_17001043,tw_27916985,8,mutual
tw_12595712,tw_14536491,8,mutual
tw_158862966,tw_43472595,8,mutual
tw_134940306,tw_149538028,8,mutual
tw_136450598,tw_15682352,8,mutual
tw_14510359,tw_24640587,8,mutual
tw_19089252,tw_19880042,8,mutual
tw_4113261,tw_5442012,8,mutual
tw_16421419,tw_17214479,8,mutual
tw_105251590,tw_97690357,8,mutual
tw_2467791,tw_5988062,8,mutual
tw_119144784,tw_155951259,8,mutual
tw_120409187,tw_15440806,8,mutual
tw_172251288,tw_22705686,8,mutual
tw_208132323,tw_278652553,8,mutual
tw_21195122,tw_28933226,8,mutual
tw_18716999,tw_22981846,8,mutual
tw_18208354,tw_66699013,8,mutual
tw_14471778,tw_17526132,8,mutual
tw_172883064,tw_197504076,8,mutual
tw_171649753,tw_41436687,8,mutual
tw_182108867,tw_29872754,8,mutual
tw_1294741,tw_22812734,8,mutual
tw_66056460,tw_68668098,8,mutual
tw_34563933,tw_64285972,8,mutual
tw_20224976,tw_5747502,8,mutual
tw_6740642,tw_9085252,8,mutual
tw_212340401,tw_333138240,8,mutual
tw_14058735,tw_76027335,8,mutual
tw_151338729,tw_69592091,8,mutual
tw_38232487,tw_60968363,8,mutual
tw_14471778,tw_38514229,8,mutual
tw_14940354,tw_19731643,8,mutual
tw_137775682,tw_169112757,8,mutual
tw_181701688,tw_260448021,8,mutual
tw_355743081,tw_367946968,8,mutual
tw_15513604,tw_56413858,8,mutual
tw_26929220,tw_439788025,8,mutual
tw_354139446,tw_46948334,8,mutual
tw_24125323,tw_322822476,8,mutual
tw_14155927,tw_17019535,8,mutual
tw_229039814,tw_271668270,8,mutual
tw_11272122,tw_3062761,8,mutual
tw_17053354,tw_69679166,8,mutual
tw_131537442,tw_271901957,8,mutual
tw_14160974,tw_18715024,8,mutual
tw_14927276,tw_17092592,8,mutual
tw_32630330,tw_72482827,8,mutual
tw_11107172,tw_6141832,8,mutual
tw_221731648,tw_227650565,8,mutual
tw_233966585,tw_321696489,8,mutual
tw_15165493,tw_86336234,8,mutual
tw_172883064,tw_204446054,8,mutual
tw_254457417,tw_31610343,8,mutual
tw_145910123,tw_426907745,8,mutual
tw_17026297,tw_27916985,8,mutual
tw_331901352,tw_83250127,8,mutual
tw_14145493,tw_18666844,8,mutual
tw_12131132,tw_33423,8,mutual
tw_46537966,tw_94414805,8,mutual
tw_196327549,tw_92336981,8,mutual
tw_19617190,tw_21181059,8,mutual
tw_170729553,tw_94480069,8,mutual
tw_59804598,tw_84672379,8,mutual
tw_158116443,tw_69772407,8,mutual
tw_23138959,tw_24641194,8,mutual
tw_134627129,tw_213039691,8,mutual
tw_131294912,tw_83417972,8,mutual
tw_16112634,tw_19661710,8,mutual
tw_17636405,tw_33923,8,mutual
tw_15716046,tw_59018016,8,mutual
tw_14692604,tw_23045297,8,mutual
tw_22253,tw_799212,8,mutual
tw_7670202,tw_8079892,8,mutual
tw_144631425,tw_236184723,8,mutual
tw_157198755,tw_43355400,8,mutual
tw_16865502,tw_3840,8,mutual
tw_18375977,tw_23606755,8,mutual
tw_14888584,tw_25106800,8,mutual
tw_151338729,tw_225290113,8,mutual
tw_294854135,tw_299105597,8,mutual
tw_116941776,tw_6080022,8,mutual
tw_18823915,tw_37371226,8,mutual
tw_349932090,tw_397322647,8,mutual
tw_19006707,tw_47616071,8,mutual
tw_138416662,tw_18746498,8,mutual
tw_11178672,tw_6374602,8,mutual
tw_213777144,tw_214968599,8,mutual
tw_286481552,tw_291245327,8,mutual
tw_16809670,tw_28631509,8,mutual
tw_18826638,tw_19087813,8,mutual
tw_18776017,tw_30782151,8,mutual
tw_16475194,tw_31061079,8,mutual
tw_3440721,tw_3721461,8,mutual
tw_304411861,tw_367310802,8,mutual
tw_250274822,tw_271188987,8,mutual
tw_11336782,tw_20,8,mutual
tw_14515799,tw_16955436,8,mutual
tw_15519544,tw_50115087,8,mutual
tw_247447665,tw_89483328,8,mutual
tw_113714296,tw_168688901,8,mutual
tw_17552077,tw_23645599,8,mutual
tw_43933017,tw_61475880,8,mutual
tw_20935355,tw_272521291,8,mutual
tw_254839786,tw_43003845,8,mutual
tw_15411797,tw_35722372,8,mutual
tw_265498278,tw_384103053,8,mutual
tw_23226445,tw_36850842,8,mutual
tw_150273565,tw_151269051,8,mutual
tw_30207757,tw_73019162,8,mutual
tw_15120464,tw_15439395,8,mutual
tw_1134701,tw_24641194,8,mutual
tw_12853322,tw_14413715,8,mutual
tw_27835859,tw_68161024,8,mutual
tw_181401551,tw_271224667,8,mutual
tw_25339125,tw_42361118,8,mutual
tw_108719642,tw_15375238,8,mutual
tw_20880546,tw_7872262,8,mutual
tw_150070308,tw_192692732,8,mutual
tw_141508391,tw_17944084,8,mutual
tw_191548936,tw_41172837,8,mutual
tw_33952755,tw_34244280,8,mutual
tw_2960721,tw_817268,8,mutual
tw_204089551,tw_252185621,8,mutual
tw_17431654,tw_639643,8,mutual
tw_269248034,tw_59916407,8,mutual
tw_79797834,tw_83883736,8,mutual
tw_210829718,tw_221537597,8,mutual
tw_216843160,tw_343415573,8,mutual
tw_15373824,tw_277623919,8,mutual
tw_295355360,tw_300007014,8,mutual
tw_230522388,tw_364917755,8,mutual
tw_10696062,tw_84449853,8,mutual
tw_18776017,tw_196328860,8,mutual
tw_122557484,tw_14133447,8,mutual
tw_19879321,tw_80845451,8,mutual
tw_16461070,tw_774096,8,mutual
tw_16956008,tw_1766701,8,mutual
tw_170729553,tw_8001572,8,mutual
tw_14990062,tw_17019535,8,mutual
tw_14692604,tw_364598207,8,mutual
tw_118825977,tw_321045403,8,mutual
tw_187744415,tw_374936497,8,mutual
tw_15119691,tw_98496975,8,mutual
tw_21452912,tw_35407584,8,mutual
tw_439788025,tw_444547355,8,mutual
tw_12611642,tw_176310143,8,mutual
tw_18156146,tw_27022632,8,mutual
tw_27050042,tw_38526545,8,mutual
tw_18591927,tw_309366491,8,mutual
tw_13348,tw_3475,8,mutual
tw_290176149,tw_512620911,8,mutual
tw_15098511,tw_18826638,8,mutual
tw_14666401,tw_254088583,8,mutual
tw_13451802,tw_813286,8,mutual
tw_287906361,tw_343051634,8,mutual
tw_146155608,tw_24942585,8,mutual
tw_172887151,tw_73571504,8,mutual
tw_129279693,tw_84043660,8,mutual
tw_163622256,tw_192692732,8,mutual
tw_16953844,tw_57046177,8,mutual
tw_124279923,tw_257145854,8,mutual
tw_189414421,tw_93419379,8,mutual
tw_652193,tw_816214,8,mutual
tw_21195122,tw_7872262,8,mutual
tw_14448205,tw_273120131,8,mutual
tw_179524189,tw_20019469,8,mutual
tw_14038862,tw_20880546,8,mutual
tw_114115460,tw_15410758,8,mutual
tw_90779436,tw_94918917,8,mutual
tw_134301914,tw_226629405,8,mutual
tw_19414296,tw_33529138,8,mutual
tw_16807528,tw_69592091,8,mutual
tw_43292851,tw_65981257,8,mutual
tw_15657647,tw_32498545,8,mutual
tw_100318079,tw_145845459,8,mutual
tw_14090859,tw_16220934,8,mutual
tw_15518450,tw_50499213,8,mutual
tw_307721313,tw_372499406,8,mutual
tw_71349174,tw_90613868,8,mutual
tw_15861746,tw_22630294,8,mutual
tw_14844734,tw_188369646,8,mutual
tw_211614808,tw_309822643,8,mutual
